"LONGITUDE","LATITUDE","SPECIES","pred_logDDT","se_logDDT"
-168.943220338983,53.9765423728814,"Uria aalge",4.4476409110379,0.0749514278335257
-168.335627118644,53.9765423728814,"Uria aalge",4.42051382270935,0.0739835613081397
-167.728033898305,53.9765423728814,"Uria aalge",4.3943393831101,0.0748361940312209
-167.120440677966,53.9765423728814,"Uria aalge",4.37025407096388,0.0764696881646497
-166.512847457627,53.9765423728814,"Uria aalge",4.34984908380547,0.0795476391946665
-165.905254237288,53.9765423728814,"Uria aalge",4.33446313476295,0.0839699155939397
-165.297661016949,53.9765423728814,"Uria aalge",4.32533697018201,0.0894239235837432
-164.69006779661,53.9765423728814,"Uria aalge",4.32361103221548,0.0955711068092425
-164.082474576271,53.9765423728814,"Uria aalge",4.3302808361684,0.102136272679431
-163.474881355932,53.9765423728814,"Uria aalge",4.34611337377977,0.108947754185334
-162.867288135593,53.9765423728814,"Uria aalge",4.37152456083809,0.115946996969501
-162.259694915254,53.9765423728814,"Uria aalge",4.40643374127443,0.123166355665963
-161.652101694915,53.9765423728814,"Uria aalge",4.45013782309599,0.13067239556902
-161.044508474576,53.9765423728814,"Uria aalge",4.50126812889411,0.138491698295031
-160.436915254237,53.9765423728814,"Uria aalge",4.55788229363776,0.146555365551112
-159.829322033898,53.9765423728814,"Uria aalge",4.61769262483117,0.154692036268889
-159.221728813559,53.9765423728814,"Uria aalge",4.67836878493742,0.162671215005247
-158.61413559322,53.9765423728814,"Uria aalge",4.73782033563637,0.170273119592566
-158.006542372881,53.9765423728814,"Uria aalge",4.79438256207757,0.177351905026812
-157.398949152542,53.9765423728814,"Uria aalge",4.84687877112887,0.183866306770337
-156.791355932203,53.9765423728814,"Uria aalge",4.89458053204321,0.189869525880155
-156.183762711864,53.9765423728814,"Uria aalge",4.93711174127656,0.195467958488786
-155.576169491525,53.9765423728814,"Uria aalge",4.9743414500263,0.200767437661861
-154.968576271186,53.9765423728814,"Uria aalge",5.00629616076603,0.20582518980245
-154.360983050847,53.9765423728814,"Uria aalge",5.03310710959028,0.210620157556329
-153.753389830508,53.9765423728814,"Uria aalge",5.05499692323005,0.21504785105653
-153.14579661017,53.9765423728814,"Uria aalge",5.07230124477617,0.218939946657266
-152.53820338983,53.9765423728814,"Uria aalge",5.08551076531322,0.222103011928292
