"scrubbed_species_binomial","verbatim_family","verbatim_scientific_name","family_matched","name_matched","name_matched_author","higher_plant_group","scrubbed_taxonomic_status","scrubbed_family","scrubbed_author","native_status","native_status_reason","native_status_sources","is_introduced","native_status_country","native_status_state_province","native_status_county_parish","latitude","longitude","date_collected","datasource","dataset","dataowner","custodial_institution_codes","collection_code","datasource_id","observation_type"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,44.729012,-84.983227,2003-04-24,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,46.67,-95.13,1989-08-01,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,42.870123,-110.513479,1998-07-10,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,44.177278,-90.005814,2009-12-03,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,38.154426,-107.326543,1997-08-20,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,38.524652,-106.436817,1997-10-09,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,48.67,-96.64,1990-09-01,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,42.845486,-110.44269,1998-07-16,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,38.601178,-107.468347,2003-10-01,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,39.196409,-107.482096,1997-08-05,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,44.15621,-90.107046,2011-02-14,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,37.534799,-105.460504,2002-08-22,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,38.9817,-106.406283,2005-08-05,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,46.520447,-88.192383,2004-04-06,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,44.615497,-85.108771,2007-06-18,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,38.871153,-107.305792,2011-08-12,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,37.032959,-106.61826,2005-07-12,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,46.04,-93.69,1990-09-01,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,46.304073,-88.523602,2003-04-28,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,39.196409,-107.482096,1997-08-05,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,46.129082,-88.30363,2006-02-24,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,44.172538,-84.835323,2007-06-05,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,37.568897,-107.382024,2003-07-22,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,46.136625,-88.278044,2005-02-28,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,42.454236,-111.065395,2005-10-05,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,46.129082,-88.30363,2002-03-20,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,39.881276,-111.229943,1993-09-01,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,42.301044,-88.464524,2008-04-03,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,46.00404,-90.084336,2004-09-28,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,46.54,-94.9,1989-08-01,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,44.634489,-90.940144,2002-03-27,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,46.165808,-84.506889,2011-09-08,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,38.27056008,-108.1652792,1991-08-01,"VegBank","Colorado Wetland and Riparian Classification",NA,NA,NA,57,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,46.118259,-90.260983,2005-10-04,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,46.476699,-84.169328,2005-12-10,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,43.169693,-110.447136,1998-10-22,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,46.260257,-88.402557,2003-03-17,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,45.99,-93.8,1990-09-01,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,44.90626,-84.436086,2007-02-20,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,46.003169,-90.221798,2011-09-15,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,42.091073,-111.494105,1993-08-01,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,44.500145,-91.383066,2004-03-04,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,48.93,-96.69,1990-09-01,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,38.666467,-107.328562,2002-07-09,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,46.696015,-88.620483,2004-10-04,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,38.594581,-106.691322,2008-05-28,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,39.171568,-107.421036,1997-07-31,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,46.212522,-89.971163,2002-10-30,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,46.408077,-84.557662,2011-07-14,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,42.365196,-111.179417,2011-07-14,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,37.77148,-107.397374,2007-07-04,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,45.995542,-83.551782,2006-06-13,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,37.639049,-105.282783,1982-08-01,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,46.481454,-90.546427,2007-10-24,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,44.724477,-91.373224,2008-04-29,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,38.659459,-107.120093,2003-07-07,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,46.184803,-88.873475,2004-03-17,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,44.20943,-90.270342,2000-12-05,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,38.631197,-106.721754,2004-08-01,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,46.03513,-88.815748,2003-04-22,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,38.425191,-108.436977,1997-07-01,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,42.590935,-111.25125,2011-07-06,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,38.692115,-107.470318,1997-09-02,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,46.078178,-84.093785,2003-09-25,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,48.97,-96.63,1990-09-01,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,46.333074,-84.562525,2004-04-20,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,42.975106,-109.835693,1998-07-21,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,38.504353,-107.356105,1997-10-16,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,42.02745,-80.33798,2007-10-02,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,37.77148,-107.397374,2007-07-04,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,48.858085,-100.249254,2007-05-22,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,41.98924,-80.11028,2000-06-19,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,37.53395,-112.643908,2007-08-12,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,44.608544,-85.056369,2011-07-27,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,39.73638786,-105.4883331,1996-08-01,"VegBank","Colorado Wetland and Riparian Classification",NA,NA,NA,57,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,46.47732,-88.658024,2001-12-10,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,46.11703,-88.715808,2003-04-30,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,39.139066,-107.380588,1997-08-07,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,38.648609,-107.065532,1997-08-04,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Populus tremuloides","Salicaceae","Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants","Accepted","Salicaceae","Michx.","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,46.202906,-88.648221,2001-02-07,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
