"dryad_dataset_doi","dryad_version_id","dryad_file_id","source_file_path","original_row_number","scrubbed_species_binomial","raw_taxon","trait_name","raw_trait_name","trait_value","raw_trait_value","unit","raw_unit","standard_unit","expected_unit_class","latitude","longitude","elevation_m","date_collected","source_column_taxon","source_column_trait_name","source_column_trait_value","source_column_unit","qa_flags"
"doi:10.5061/dryad.s8f38",13999,52417,"DryadPlantTraits/output/downloads/v13999/FEBuzzardSpTraits.csv",219,"Sebastiania pavoniana","Sebastiania pavoniana","leaf_dry_matter_content","LDMC","0.415754383","0.415754383","mg_per_g",,"mg_per_g","ratio",,,,,"species","LDMC","LDMC",,"P2_VALUE_OUT_OF_RANGE[cited_range:10_to_990,got:0.415754]"
"doi:10.5061/dryad.s8f38",13999,52417,"DryadPlantTraits/output/downloads/v13999/FEBuzzardSpTraits.csv",65,"Tetracera volubilis","Tetracera volubilis","specific_leaf_area","SLA","186.2528116","186.2528116","mm2_per_mg",,"mm2_per_mg","ratio",,,,,"species","SLA","SLA",,""
"doi:10.5061/dryad.5j618",15847,56053,"/var/folders/hh/hv60fv4x0nb1zhgd0y12pzq80000gn/T//RtmpwpdqdY/dryad_extract_1215b596e8eac/File_2.txt",31,"Potentilla erecta","Potentilla erecta","plant_height","Height","6.3","6.3","m",,"m","length",,,,,"Species","Height","Height",,""
"doi:10.5061/dryad.5j618",15847,56053,"/var/folders/hh/hv60fv4x0nb1zhgd0y12pzq80000gn/T//RtmpwpdqdY/dryad_extract_1215b596e8eac/File_2.txt",2,"Agrostis capillaris","Agrostis capillaris","plant_height","Height","26.4","26.4","m",,"m","length",,,,,"Species","Height","Height",,""
"doi:10.5061/dryad.5j618",15847,56053,"/var/folders/hh/hv60fv4x0nb1zhgd0y12pzq80000gn/T//RtmpwpdqdY/dryad_extract_1215b596e8eac/File_2.txt",42,"Veronica chamaedrys","Veronica chamaedrys","plant_height","Height","17","17","m",,"m","length",,,,,"Species","Height","Height",,""
"doi:10.5061/dryad.5j618",15847,56053,"/var/folders/hh/hv60fv4x0nb1zhgd0y12pzq80000gn/T//RtmpwpdqdY/dryad_extract_1215b596e8eac/File_2.txt",9,"Carex caryophyllea","Carex caryophyllea","plant_height","Height","9","9","m",,"m","length",,,,,"Species","Height","Height",,""
"doi:10.5061/dryad.5j618",15847,56053,"/var/folders/hh/hv60fv4x0nb1zhgd0y12pzq80000gn/T//RtmpwpdqdY/dryad_extract_1215b596e8eac/File_2.txt",32,"Potentilla montana","Potentilla montana","plant_height","Height","12.5","12.5","m",,"m","length",,,,,"Species","Height","Height",,""
"doi:10.5061/dryad.nm13c",16126,56557,"/var/folders/hh/hv60fv4x0nb1zhgd0y12pzq80000gn/T//RtmpwpdqdY/dryad_extract_1215b6958ec12/community.txt",460,,,"photosynthetic_rate","Asat","0","0","umol_co2_per_m2_per_s",,"umol_co2_per_m2_per_s","gas_exchange",,,,,,"Asat","Asat",,"P1_SPECIES_UNRESOLVED|P2_VALUE_OUT_OF_RANGE[cited_range:0.1_to_60,got:0]"
"doi:10.5061/dryad.nm13c",16126,56557,"/var/folders/hh/hv60fv4x0nb1zhgd0y12pzq80000gn/T//RtmpwpdqdY/dryad_extract_1215b6958ec12/community.txt",257,,,"photosynthetic_rate","Asat","0","0","umol_co2_per_m2_per_s",,"umol_co2_per_m2_per_s","gas_exchange",,,,,,"Asat","Asat",,"P1_SPECIES_UNRESOLVED|P2_VALUE_OUT_OF_RANGE[cited_range:0.1_to_60,got:0]"
"doi:10.5061/dryad.nm13c",16126,56557,"/var/folders/hh/hv60fv4x0nb1zhgd0y12pzq80000gn/T//RtmpwpdqdY/dryad_extract_1215b6958ec12/community.txt",126,,,"photosynthetic_rate","Asat","0","0","umol_co2_per_m2_per_s",,"umol_co2_per_m2_per_s","gas_exchange",,,,,,"Asat","Asat",,"P1_SPECIES_UNRESOLVED|P2_VALUE_OUT_OF_RANGE[cited_range:0.1_to_60,got:0]"
"doi:10.5061/dryad.nm13c",16126,56557,"/var/folders/hh/hv60fv4x0nb1zhgd0y12pzq80000gn/T//RtmpwpdqdY/dryad_extract_1215b6958ec12/community.txt",258,,,"photosynthetic_rate","Asat","0","0","umol_co2_per_m2_per_s",,"umol_co2_per_m2_per_s","gas_exchange",,,,,,"Asat","Asat",,"P1_SPECIES_UNRESOLVED|P2_VALUE_OUT_OF_RANGE[cited_range:0.1_to_60,got:0]"
"doi:10.5061/dryad.nm13c",16126,56557,"/var/folders/hh/hv60fv4x0nb1zhgd0y12pzq80000gn/T//RtmpwpdqdY/dryad_extract_1215b6958ec12/community.txt",440,,,"photosynthetic_rate","Asat","0","0","umol_co2_per_m2_per_s",,"umol_co2_per_m2_per_s","gas_exchange",,,,,,"Asat","Asat",,"P1_SPECIES_UNRESOLVED|P2_VALUE_OUT_OF_RANGE[cited_range:0.1_to_60,got:0]"
"doi:10.5061/dryad.tv652",17734,59459,"DryadPlantTraits/output/downloads/v17734/trait_publish.csv",13,"Corymbia citriodora","Corymbia citriodora","leaf_n","leaf_N","15.87","15.87","mg_per_g",,"mg_per_g","concentration",,,,,"genus_species","leaf_N","leaf_N",,""
"doi:10.5061/dryad.tv652",17734,59459,"DryadPlantTraits/output/downloads/v17734/trait_publish.csv",3,"Allocasuarina littoralis","Allocasuarina littoralis","leaf_n","leaf_N","13.0842","13.0842","mg_per_g",,"mg_per_g","concentration",,,,,"genus_species","leaf_N","leaf_N",,""
"doi:10.5061/dryad.tv652",17734,59459,"DryadPlantTraits/output/downloads/v17734/trait_publish.csv",18,"Epacris impressa","Epacris impressa","wood_density","wood_density","0.65","0.65","g_per_cm3",,"g_per_cm3","density",,,,,"genus_species","wood_density","wood_density",,""
"doi:10.5061/dryad.tv652",17734,59459,"DryadPlantTraits/output/downloads/v17734/trait_publish.csv",13,"Corymbia citriodora","Corymbia citriodora","stem_hydraulic_conductivity","Ks","11.91","11.91","kg_per_m_per_s_per_MPa",,"kg_per_m_per_s_per_MPa","hydraulic_conductivity",,,,,"genus_species","Ks","Ks",,""
"doi:10.5061/dryad.tv652",17734,59459,"DryadPlantTraits/output/downloads/v17734/trait_publish.csv",7,"Banksia marginata","Banksia marginata","stem_hydraulic_conductivity","Ks","2.31","2.31","kg_per_m_per_s_per_MPa",,"kg_per_m_per_s_per_MPa","hydraulic_conductivity",,,,,"genus_species","Ks","Ks",,""
"doi:10.5061/dryad.h9w0vt4fn",64263,298252,"DryadPlantTraits/output/downloads/v64263/Kleinschmidt_FuncEcol_2020_Table_S1.csv",10,"Buchenavia costaricensis","Buchenavia costaricensis","leaf_dry_matter_content","LDMC","0.361","0.361","mg_per_g",,"mg_per_g","ratio",,,,,"Species","LDMC","LDMC",,"P2_VALUE_OUT_OF_RANGE[cited_range:10_to_990,got:0.361]"
"doi:10.5061/dryad.h9w0vt4fn",64263,298252,"DryadPlantTraits/output/downloads/v64263/Kleinschmidt_FuncEcol_2020_Table_S1.csv",12,"Calophyllum brasiliense","Calophyllum brasiliense","leaf_n","leaf N","16.1","16.1","mg_per_g",,"mg_per_g","concentration",,,,,"Species","leaf N","leaf N",,""
"doi:10.5061/dryad.h9w0vt4fn",64263,298252,"DryadPlantTraits/output/downloads/v64263/Kleinschmidt_FuncEcol_2020_Table_S1.csv",22,"Hieronyma alchorneoides","Hieronyma alchorneoides","leaf_n","leaf N","27.2","27.2","mg_per_g",,"mg_per_g","concentration",,,,,"Species","leaf N","leaf N",,""
"doi:10.5061/dryad.h9w0vt4fn",64263,298252,"DryadPlantTraits/output/downloads/v64263/Kleinschmidt_FuncEcol_2020_Table_S1.csv",35,"Peltogyne purpurea","Peltogyne purpurea","specific_leaf_area","SLA","11.8","11.8","mm2_per_mg",,"mm2_per_mg","ratio",,,,,"Species","SLA","SLA",,""
"doi:10.5061/dryad.h9w0vt4fn",64263,298252,"DryadPlantTraits/output/downloads/v64263/Kleinschmidt_FuncEcol_2020_Table_S1.csv",7,"Aspidosperma spruceanum","Aspidosperma spruceanum","leaf_dry_matter_content","LDMC","0.326","0.326","mg_per_g",,"mg_per_g","ratio",,,,,"Species","LDMC","LDMC",,"P2_VALUE_OUT_OF_RANGE[cited_range:10_to_990,got:0.326]"
"doi:10.5061/dryad.bnzs7h46q",65513,318401,"DryadPlantTraits/output/downloads/v65513/seed_mass_Zirbel_Brudvig_2020_dryad.csv",762,,"POAPRA","seed_mass","seed_mass",,,"mg",,"mg","mass",,,,,"species","seed_mass","seed_mass",,"P1_SPECIES_UNRESOLVED"
"doi:10.5061/dryad.bnzs7h46q",65513,318401,"DryadPlantTraits/output/downloads/v65513/seed_mass_Zirbel_Brudvig_2020_dryad.csv",509,,"HELOCC","seed_mass","seed_mass","2.265714286","2.265714286","mg",,"mg","mass",,,,,"species","seed_mass","seed_mass",,"P1_SPECIES_UNRESOLVED"
"doi:10.5061/dryad.bnzs7h46q",65513,318401,"DryadPlantTraits/output/downloads/v65513/seed_mass_Zirbel_Brudvig_2020_dryad.csv",1107,,"TRAOHI","seed_mass","seed_mass",,,"mg",,"mg","mass",,,,,"species","seed_mass","seed_mass",,"P1_SPECIES_UNRESOLVED"
"doi:10.5061/dryad.bnzs7h46q",65513,318401,"DryadPlantTraits/output/downloads/v65513/seed_mass_Zirbel_Brudvig_2020_dryad.csv",909,,"SCHSCO","seed_mass","seed_mass",,,"mg",,"mg","mass",,,,,"species","seed_mass","seed_mass",,"P1_SPECIES_UNRESOLVED"
"doi:10.5061/dryad.bnzs7h46q",65513,318401,"DryadPlantTraits/output/downloads/v65513/seed_mass_Zirbel_Brudvig_2020_dryad.csv",730,,"PHLPRA","seed_mass","seed_mass",,,"mg",,"mg","mass",,,,,"species","seed_mass","seed_mass",,"P1_SPECIES_UNRESOLVED"
"doi:10.5061/dryad.qp25093",65538,318505,"/var/folders/hh/hv60fv4x0nb1zhgd0y12pzq80000gn/T//Rtmp6hNHV3/dryad_extract_1117293b509a/NutNet1/data/foliar_cover_updated_2.csv",2145,"BROMUS DIANDRUS","BROMUS DIANDRUS","specific_leaf_area","SLA","20692.54135","20692.54135","mm2_per_mg",,"mm2_per_mg","ratio",39.23550963,-121.2836963,197.195,"2011","Taxon","SLA","SLA",,"P2_VALUE_OUT_OF_RANGE[cited_range:0.5_to_500,got:20692.5]"
"doi:10.5061/dryad.qp25093",65538,318505,"/var/folders/hh/hv60fv4x0nb1zhgd0y12pzq80000gn/T//Rtmp6hNHV3/dryad_extract_1117293b509a/NutNet1/data/foliar_cover_updated_2.csv",252,"ERAGROSTIS CURVULA","ERAGROSTIS CURVULA","specific_leaf_area","SLA","41031.94839","41031.94839","mm2_per_mg",,"mm2_per_mg","ratio",-27.734896,151.139517,425,"2011","Taxon","SLA","SLA",,"P2_VALUE_OUT_OF_RANGE[cited_range:0.5_to_500,got:41031.9]"
"doi:10.5061/dryad.qp25093",65538,318505,"/var/folders/hh/hv60fv4x0nb1zhgd0y12pzq80000gn/T//Rtmp6hNHV3/dryad_extract_1117293b509a/NutNet1/data/foliar_cover_updated_2.csv",1552,"AVENA FATUA","AVENA FATUA","specific_leaf_area","SLA","16188.84302","16188.84302","mm2_per_mg",,"mm2_per_mg","ratio",38.86427212,-122.4064063,641.801,"2011","Taxon","SLA","SLA",,"P2_VALUE_OUT_OF_RANGE[cited_range:0.5_to_500,got:16188.8]"
"doi:10.5061/dryad.qp25093",65538,318505,"/var/folders/hh/hv60fv4x0nb1zhgd0y12pzq80000gn/T//Rtmp6hNHV3/dryad_extract_1117293b509a/NutNet1/data/foliar_cover_updated_2.csv",1828,"EPILOBIUM GLABERRIMUM","EPILOBIUM GLABERRIMUM","specific_leaf_area","SLA","17318.51852","17318.51852","mm2_per_mg",,"mm2_per_mg","ratio",39.43,-120.24,1920,"2011","Taxon","SLA","SLA",,"P2_VALUE_OUT_OF_RANGE[cited_range:0.5_to_500,got:17318.5]"
"doi:10.5061/dryad.qp25093",65538,318505,"/var/folders/hh/hv60fv4x0nb1zhgd0y12pzq80000gn/T//Rtmp6hNHV3/dryad_extract_1117293b509a/NutNet1/data/foliar_cover_updated_2.csv",568,"PLANTAGO BELLARDII","PLANTAGO BELLARDII","specific_leaf_area","SLA","23237.16781","23237.16781","mm2_per_mg",,"mm2_per_mg","ratio",38,-8,200,"2014","Taxon","SLA","SLA",,"P2_VALUE_OUT_OF_RANGE[cited_range:0.5_to_500,got:23237.2]"
"doi:10.5061/dryad.zkh189376",66502,322509,"DryadPlantTraits/output/downloads/v66502/Zhang_etal_2020_Plants_data_foliar-biochemistry.txt",20,,"3","leaf_cn_ratio","CN.ratio","31.00274725","31.00274725","dimensionless",,"dimensionless","ratio",,,,,"species","CN.ratio","CN.ratio",,"P1_SPECIES_UNRESOLVED"
"doi:10.5061/dryad.zkh189376",66502,322509,"DryadPlantTraits/output/downloads/v66502/Zhang_etal_2020_Plants_data_foliar-biochemistry.txt",78,,"3","leaf_cn_ratio","CN.ratio","27.77233782","27.77233782","dimensionless",,"dimensionless","ratio",,,,,"species","CN.ratio","CN.ratio",,"P1_SPECIES_UNRESOLVED"
"doi:10.5061/dryad.zkh189376",66502,322509,"DryadPlantTraits/output/downloads/v66502/Zhang_etal_2020_Plants_data_foliar-biochemistry.txt",43,,"7","leaf_cn_ratio","CN.ratio","20.97396336","20.97396336","dimensionless",,"dimensionless","ratio",,,,,"species","CN.ratio","CN.ratio",,"P1_SPECIES_UNRESOLVED"
"doi:10.5061/dryad.zkh189376",66502,322509,"DryadPlantTraits/output/downloads/v66502/Zhang_etal_2020_Plants_data_foliar-biochemistry.txt",159,,"8","leaf_cn_ratio","CN.ratio","21.99590583","21.99590583","dimensionless",,"dimensionless","ratio",,,,,"species","CN.ratio","CN.ratio",,"P1_SPECIES_UNRESOLVED"
"doi:10.5061/dryad.zkh189376",66502,322509,"DryadPlantTraits/output/downloads/v66502/Zhang_etal_2020_Plants_data_foliar-biochemistry.txt",53,,"2","leaf_cn_ratio","CN.ratio","23.28482328","23.28482328","dimensionless",,"dimensionless","ratio",,,,,"species","CN.ratio","CN.ratio",,"P1_SPECIES_UNRESOLVED"
"doi:10.5061/dryad.8sf7m0cjr",73984,363854,"DryadPlantTraits/output/downloads/v73984/Blumenthal_etal_2020_shortgrass_steppe_and_mixedgrass_prairie_plant_species_traits.csv",571,"Astragalus shortianus","Astragalus shortianus","Plant Height (mm)","Plant Height (mm)","159","159",,,,,41.183333,-104.9,1930,,"Species Name","Trait Name","Trait Value",,""
"doi:10.5061/dryad.8sf7m0cjr",73984,363854,"DryadPlantTraits/output/downloads/v73984/Blumenthal_etal_2020_shortgrass_steppe_and_mixedgrass_prairie_plant_species_traits.csv",5067,"Astragalus pectinatus","Astragalus pectinatus","leaf_n","Leaf N (%)","4.11","4.11","mg_per_g",,"mg_per_g","concentration",40.833333,-104.71667,1650,,"Species Name","Trait Name","Trait Value",,""
"doi:10.5061/dryad.8sf7m0cjr",73984,363854,"DryadPlantTraits/output/downloads/v73984/Blumenthal_etal_2020_shortgrass_steppe_and_mixedgrass_prairie_plant_species_traits.csv",9075,"Vulpia octoflora","Vulpia octoflora","Individual Leaf Area (cm2)","Individual Leaf Area (cm2)","0.115","0.115",,,,,40.833333,-104.71667,1650,,"Species Name","Trait Name","Trait Value",,""
"doi:10.5061/dryad.8sf7m0cjr",73984,363854,"DryadPlantTraits/output/downloads/v73984/Blumenthal_etal_2020_shortgrass_steppe_and_mixedgrass_prairie_plant_species_traits.csv",2808,"Linaria dalmatica","Linaria dalmatica","Leaf Toughness (N)","Leaf Toughness (N)","1.885","1.885",,,,,41.183333,-104.9,1930,,"Species Name","Trait Name","Trait Value",,""
"doi:10.5061/dryad.8sf7m0cjr",73984,363854,"DryadPlantTraits/output/downloads/v73984/Blumenthal_etal_2020_shortgrass_steppe_and_mixedgrass_prairie_plant_species_traits.csv",1160,"Cirsium undulatum","Cirsium undulatum","Plant Height (mm)","Plant Height (mm)","240","240",,,,,41.183333,-104.9,1930,,"Species Name","Trait Name","Trait Value",,""
"doi:10.5061/dryad.n02v6wwtd",75499,376911,"DryadPlantTraits/output/downloads/v75499/functional_traits.csv",118,,,"leaf_dry_matter_content","LDMC","277.95","277.95","mg_per_g",,"mg_per_g","ratio",,,,,,"LDMC","LDMC",,"P1_SPECIES_UNRESOLVED"
"doi:10.5061/dryad.n02v6wwtd",75499,376911,"DryadPlantTraits/output/downloads/v75499/functional_traits.csv",235,,,"leaf_dry_matter_content","LDMC","250.81","250.81","mg_per_g",,"mg_per_g","ratio",,,,,,"LDMC","LDMC",,"P1_SPECIES_UNRESOLVED"
"doi:10.5061/dryad.n02v6wwtd",75499,376911,"DryadPlantTraits/output/downloads/v75499/functional_traits.csv",161,,,"leaf_dry_matter_content","LDMC","259.49","259.49","mg_per_g",,"mg_per_g","ratio",,,,,,"LDMC","LDMC",,"P1_SPECIES_UNRESOLVED"
"doi:10.5061/dryad.n02v6wwtd",75499,376911,"DryadPlantTraits/output/downloads/v75499/functional_traits.csv",219,,,"specific_leaf_area","SLA","18.93","18.93","mm2_per_mg",,"mm2_per_mg","ratio",,,,,,"SLA","SLA",,"P1_SPECIES_UNRESOLVED"
"doi:10.5061/dryad.n02v6wwtd",75499,376911,"DryadPlantTraits/output/downloads/v75499/functional_traits.csv",202,,,"specific_leaf_area","SLA","15.86","15.86","mm2_per_mg",,"mm2_per_mg","ratio",,,,,,"SLA","SLA",,"P1_SPECIES_UNRESOLVED"
"doi:10.5061/dryad.n02v6wwtd",75499,376904,"DryadPlantTraits/output/downloads/v75499/pop_means_CV_functional_traits.csv",2,,,"leaf_dry_matter_content","LDMC","0.06","0.06","mg_per_g",,"mg_per_g","ratio",,,,,,"LDMC","LDMC",,"P1_SPECIES_UNRESOLVED|P2_VALUE_OUT_OF_RANGE[cited_range:10_to_990,got:0.06]"
"doi:10.5061/dryad.n02v6wwtd",75499,376904,"DryadPlantTraits/output/downloads/v75499/pop_means_CV_functional_traits.csv",4,,,"leaf_dry_matter_content","LDMC","0.102","0.102","mg_per_g",,"mg_per_g","ratio",,,,,,"LDMC","LDMC",,"P1_SPECIES_UNRESOLVED|P2_VALUE_OUT_OF_RANGE[cited_range:10_to_990,got:0.102]"
"doi:10.5061/dryad.n02v6wwtd",75499,376904,"DryadPlantTraits/output/downloads/v75499/pop_means_CV_functional_traits.csv",1,,,"specific_leaf_area","SLA","0.096","0.096","mm2_per_mg",,"mm2_per_mg","ratio",,,,,,"SLA","SLA",,"P1_SPECIES_UNRESOLVED|P2_VALUE_OUT_OF_RANGE[cited_range:0.5_to_500,got:0.096]"
"doi:10.5061/dryad.n02v6wwtd",75499,376904,"DryadPlantTraits/output/downloads/v75499/pop_means_CV_functional_traits.csv",7,,,"leaf_dry_matter_content","LDMC","0.07","0.07","mg_per_g",,"mg_per_g","ratio",,,,,,"LDMC","LDMC",,"P1_SPECIES_UNRESOLVED|P2_VALUE_OUT_OF_RANGE[cited_range:10_to_990,got:0.07]"
"doi:10.5061/dryad.n02v6wwtd",75499,376904,"DryadPlantTraits/output/downloads/v75499/pop_means_CV_functional_traits.csv",3,,,"specific_leaf_area","SLA","0.101","0.101","mm2_per_mg",,"mm2_per_mg","ratio",,,,,,"SLA","SLA",,"P1_SPECIES_UNRESOLVED|P2_VALUE_OUT_OF_RANGE[cited_range:0.5_to_500,got:0.101]"
"doi:10.5061/dryad.jh9w0vt8v",80619,412212,"DryadPlantTraits/output/downloads/v80619/tundra_shrub_traits.csv",268,,,"leaf_dry_matter_content","LDMC",,,"mg_per_g",,"mg_per_g","ratio",,,,,,"LDMC","LDMC",,"P1_SPECIES_UNRESOLVED"
"doi:10.5061/dryad.jh9w0vt8v",80619,412212,"DryadPlantTraits/output/downloads/v80619/tundra_shrub_traits.csv",483,,,"plant_height","height","14.3","14.3","m",,"m","length",,,,,,"height","height",,"P1_SPECIES_UNRESOLVED"
"doi:10.5061/dryad.jh9w0vt8v",80619,412212,"DryadPlantTraits/output/downloads/v80619/tundra_shrub_traits.csv",94,,,"leaf_dry_matter_content","LDMC",,,"mg_per_g",,"mg_per_g","ratio",,,,,,"LDMC","LDMC",,"P1_SPECIES_UNRESOLVED"
"doi:10.5061/dryad.jh9w0vt8v",80619,412212,"DryadPlantTraits/output/downloads/v80619/tundra_shrub_traits.csv",627,,,"plant_height","height","20.3","20.3","m",,"m","length",,,,,,"height","height",,"P1_SPECIES_UNRESOLVED"
"doi:10.5061/dryad.jh9w0vt8v",80619,412212,"DryadPlantTraits/output/downloads/v80619/tundra_shrub_traits.csv",592,,,"leaf_dry_matter_content","LDMC",,,"mg_per_g",,"mg_per_g","ratio",,,,,,"LDMC","LDMC",,"P1_SPECIES_UNRESOLVED"
"doi:10.5061/dryad.0vt4b8gvv",100013,256245,"DryadPlantTraits/output/downloads/v100013/functional_trait.csv",8,,"Bassia_dasyphylla","leaf_dry_matter_content","LDMC","246.0851141","246.0851141","mg_per_g",,"mg_per_g","ratio",,,,,"Species","LDMC","LDMC",,"P1_SPECIES_UNRESOLVED"
"doi:10.5061/dryad.0vt4b8gvv",100013,256245,"DryadPlantTraits/output/downloads/v100013/functional_trait.csv",9,,"Leymus_secalinus","plant_height","height","30.68171306","30.68171306","m",,"m","length",,,,,"Species","height","height",,"P1_SPECIES_UNRESOLVED"
"doi:10.5061/dryad.0vt4b8gvv",100013,256245,"DryadPlantTraits/output/downloads/v100013/functional_trait.csv",2,,"Corispermum_puberulum","plant_height","height","48.2396108","48.2396108","m",,"m","length",,,,,"Species","height","height",,"P1_SPECIES_UNRESOLVED"
"doi:10.5061/dryad.0vt4b8gvv",100013,256245,"DryadPlantTraits/output/downloads/v100013/functional_trait.csv",15,,"Stipa_glareosa","plant_height","height","26.01307235","26.01307235","m",,"m","length",,,,,"Species","height","height",,"P1_SPECIES_UNRESOLVED"
"doi:10.5061/dryad.0vt4b8gvv",100013,256245,"DryadPlantTraits/output/downloads/v100013/functional_trait.csv",4,,"Setaria_viridis","leaf_dry_matter_content","LDMC","229.7911179","229.7911179","mg_per_g",,"mg_per_g","ratio",,,,,"Species","LDMC","LDMC",,"P1_SPECIES_UNRESOLVED"
"doi:10.5061/dryad.cb13r",19478,65804,"DryadPlantTraits/output/downloads/v19478/CommunityWeightedMeans.csv",56,"Remnant garden","Remnant garden","seed_mass","seed.mass","0.390061264","0.390061264","mg",,"mg","mass",,,,,,"seed.mass","seed.mass",,""
"doi:10.5061/dryad.cb13r",19478,65804,"DryadPlantTraits/output/downloads/v19478/CommunityWeightedMeans.csv",33,"Remnant garden","Remnant garden","specific_leaf_area","SLA","0.352039879","0.352039879","mm2_per_mg",,"mm2_per_mg","ratio",,,,,,"SLA","SLA",,"P2_VALUE_OUT_OF_RANGE[cited_range:0.5_to_500,got:0.35204]"
"doi:10.5061/dryad.cb13r",19478,65804,"DryadPlantTraits/output/downloads/v19478/CommunityWeightedMeans.csv",40,"Remnant garden","Remnant garden","plant_height","height","0.43469049","0.43469049","m",,"m","length",,,,,,"height","height",,""
"doi:10.5061/dryad.cb13r",19478,65804,"DryadPlantTraits/output/downloads/v19478/CommunityWeightedMeans.csv",38,"Remnant garden","Remnant garden","seed_mass","seed.mass","0.28156877","0.28156877","mg",,"mg","mass",,,,,,"seed.mass","seed.mass",,""
"doi:10.5061/dryad.cb13r",19478,65804,"DryadPlantTraits/output/downloads/v19478/CommunityWeightedMeans.csv",5,"Building footprint","Building footprint","specific_leaf_area","SLA","0.290143173","0.290143173","mm2_per_mg",,"mm2_per_mg","ratio",,,,,,"SLA","SLA",,"P2_VALUE_OUT_OF_RANGE[cited_range:0.5_to_500,got:0.290143]"
"doi:10.5061/dryad.cb13r",19478,65803,"DryadPlantTraits/output/downloads/v19478/Species_x_TraitsMatrix.csv",104,"Vitis riparia","Vitis riparia","specific_leaf_area","sla",,,"mm2_per_mg",,"mm2_per_mg","ratio",,,,,"species","sla","sla",,""
"doi:10.5061/dryad.cb13r",19478,65803,"DryadPlantTraits/output/downloads/v19478/Species_x_TraitsMatrix.csv",100,"Ulmus sp","Ulmus sp","specific_leaf_area","sla",,,"mm2_per_mg",,"mm2_per_mg","ratio",,,,,"species","sla","sla",,""
"doi:10.5061/dryad.cb13r",19478,65803,"DryadPlantTraits/output/downloads/v19478/Species_x_TraitsMatrix.csv",59,"Melilotus alba","Melilotus alba","specific_leaf_area","sla","20.99","20.99","mm2_per_mg",,"mm2_per_mg","ratio",,,,,"species","sla","sla",,""
"doi:10.5061/dryad.cb13r",19478,65803,"DryadPlantTraits/output/downloads/v19478/Species_x_TraitsMatrix.csv",37,"Echinochloa crus.galli","Echinochloa crus.galli","specific_leaf_area","sla","28.09","28.09","mm2_per_mg",,"mm2_per_mg","ratio",,,,,"species","sla","sla",,""
"doi:10.5061/dryad.cb13r",19478,65803,"DryadPlantTraits/output/downloads/v19478/Species_x_TraitsMatrix.csv",88,"Solidago canadensis","Solidago canadensis","specific_leaf_area","sla","25.87","25.87","mm2_per_mg",,"mm2_per_mg","ratio",,,,,"species","sla","sla",,""
"doi:10.5061/dryad.n41d2dv",28598,106914,"DryadPlantTraits/output/downloads/v28598/Full_data_Swiss_intraspecific.csv",407,"Carex sempervirens","Carex sempervirens","specific_leaf_area","SLA","68.70785288","68.70785288","mm2_per_mg",,"mm2_per_mg","ratio",,,,,"Taxa","SLA","SLA",,""
"doi:10.5061/dryad.n41d2dv",28598,106914,"DryadPlantTraits/output/downloads/v28598/Full_data_Swiss_intraspecific.csv",108,"Lotus corniculatus","Lotus corniculatus","growth_form","Life form","Legume","Legume","category",,"category","categorical",,,,,"Taxa","Life form","Life form",,"P2_CATEGORICAL_VOCAB_MISMATCH[expected one of: tree/shrub/herb/grass/vine/liana/subshrub/fern/moss/epiphyte/succulent/palm; got: legume]"
"doi:10.5061/dryad.n41d2dv",28598,106914,"DryadPlantTraits/output/downloads/v28598/Full_data_Swiss_intraspecific.csv",183,"Carex sempervirens","Carex sempervirens","growth_form","Life form","Grass","Grass","category",,"category","categorical",,,,,"Taxa","Life form","Life form",,""
"doi:10.5061/dryad.n41d2dv",28598,106914,"DryadPlantTraits/output/downloads/v28598/Full_data_Swiss_intraspecific.csv",364,"Briza media","Briza media","growth_form","Life form","Sedge","Sedge","category",,"category","categorical",,,,,"Taxa","Life form","Life form",,"P2_CATEGORICAL_VOCAB_MISMATCH[expected one of: tree/shrub/herb/grass/vine/liana/subshrub/fern/moss/epiphyte/succulent/palm; got: sedge]"
"doi:10.5061/dryad.n41d2dv",28598,106914,"DryadPlantTraits/output/downloads/v28598/Full_data_Swiss_intraspecific.csv",239,"Carex sempervirens","Carex sempervirens","growth_form","Life form","Grass","Grass","category",,"category","categorical",,,,,"Taxa","Life form","Life form",,""
"doi:10.5061/dryad.n41d2dv",28598,106915,"DryadPlantTraits/output/downloads/v28598/Full_data_Swiss_intraspecific.csv",306,"Briza media","Briza media","growth_form","Life form","Sedge","Sedge","category",,"category","categorical",,,,,"Taxa","Life form","Life form",,"P2_CATEGORICAL_VOCAB_MISMATCH[expected one of: tree/shrub/herb/grass/vine/liana/subshrub/fern/moss/epiphyte/succulent/palm; got: sedge]"
"doi:10.5061/dryad.n41d2dv",28598,106915,"DryadPlantTraits/output/downloads/v28598/Full_data_Swiss_intraspecific.csv",33,"Festuca rubra","Festuca rubra","growth_form","Life form","Forb","Forb","category",,"category","categorical",,,,,"Taxa","Life form","Life form",,"P2_CATEGORICAL_VOCAB_MISMATCH[expected one of: tree/shrub/herb/grass/vine/liana/subshrub/fern/moss/epiphyte/succulent/palm; got: forb]"
