phylo.name,Species notes,leaf.fresh.weight.g,leaf.dry.weight.g,root.dry.weight.g,stem.dry.weight.g,leaf.area.cm.sq,experiment,all.dry.weight.g,block,harvest.minus.germ.date,average.seed.weight
Poa_cita,,0.0013,0.00051,0.00044,1.00E-05,0.1244,A,0.00096,6,19,0.000196694
Poa_cita,,0.2029,0.0487,0.03769,0.02654,8.9017,A,0.11293,8,54,0.000196694
Poa_cita,,0.0056,0.00213,0.00058,0.00031,0.5176,A,0.00302,4,32,0.000196694
Poa_colensoi,,0.0444,0.0161,0.0092,0.00654,2.0389,A,0.03184,8,54,0.000281818
Poa_colensoi,,0.001,0.00026,0.00017,0.00022,0.0729,A,0.00065,8,10,0.000281818
Poa_colensoi,,0.0053,0.00214,0.00123,5.00E-04,0.3709,A,0.00387,1,30,0.000281818
Poa_colensoi,,0.001,0.00025,0.00026,0.00014,0.0746,A,0.00065,5,12,0.000281818
Poa_colensoi,,0.0025,0.00135,0.00053,1.00E-05,0.2142,A,0.00189,6,23,0.000281818
Poa_colensoi,,0.0203,0.0068,0.0037,0.00246,1.2282,A,0.01296,4,51,0.000281818
Poa_colensoi,,0.0029,0.00154,0.00073,0.00099,0.2793,A,0.00326,5,29,0.000281818
Poa_colensoi,,0.0023,0.00074,8.00E-04,6.00E-04,0.2975,A,0.00214,8,23,0.000281818
Poa_colensoi,,0.0034,0.00124,0.00102,0.00048,0.309,A,0.00274,3,23,0.000281818
Poa_compressa,,8.00E-04,0.00025,0.00027,0.00011,0.0787,B,0.00063,6,19,0.000133028
Poa_compressa,,9.00E-04,0.00021,0.00018,0.00014,0.0795,B,0.00053,5,18,0.000133028
Poa_compressa,,0.2364,0.0721,0.02198,0.0389,12.1581,B,0.13298,1,52,0.000133028
Poa_compressa,,0.0013,4.00E-04,6.00E-04,3.00E-04,0.1106,B,0.0013,7,19,0.000133028
Poa_compressa,,0.0146,0.00267,0.00124,0.00112,1.0247,B,0.00503,3,30,0.000133028
Poa_compressa,,0.001,0.00032,5.00E-04,6.00E-05,0.1333,B,0.00088,4,17,0.000133028
Poa_compressa,,0.1205,0.0155,0.0125,0.0078,8.7848,B,0.0358,5,46,0.000133028
Poa_gilgiana,,0.0445,0.0118,0.0218,0.00987,2.7754,A,0.04347,3,40,0.000199091
Poa_gilgiana,,0.0612,0.0168,0.0087,0.0095,3.4555,A,0.035,3,47,0.000199091
Poa_gilgiana,,0.0033,0.00091,6.00E-04,0.00051,0.2675,A,0.00202,8,29,0.000199091
Poa_gilgiana,,0.0043,0.00063,0.00067,4.00E-04,0.262,A,0.0017,5,19,0.000199091
Poa_gilgiana,,0.0104,0.0018,0.0027,0.00237,1.0173,A,0.00687,8,35,0.000199091
Poa_iberica,,0.0047,0.00168,0.00025,0.00078,0.6799,B,0.00271,6,42,0.000867273
Poa_iberica,,0.0506,0.0187,0.01033,0.01386,3.5614,B,0.04289,8,54,0.000867273
Poa_iberica,,0.0012,0.00029,0.00012,0.00057,0.0736,B,0.00098,4,24,0.000867273
Poa_iberica,,0.0051,0.00149,0.00095,4.00E-04,0.6414,B,0.00284,5,22,0.000867273
Poa_iberica,,0.037,0.0132,0.0079,0.0038,2.5407,B,0.0249,6,42,0.000867273
Poa_iberica,,0.0024,0.00077,0.00029,9.00E-05,0.2718,B,0.00115,2,16,0.000867273
Poa_iberica,,NA,0.00031,0.00032,7.00E-05,0.1198,B,7.00E-04,8,11,0.000867273
Poa_iberica,,0.0133,0.00223,0.00143,0.0011,0.4853,B,0.00476,5,54,0.000867273
Poa_iberica,,0.0019,0.00084,0.00063,0.00035,0.2148,B,0.00182,4,16,0.000867273
Poa_maniototo,,0.0908,0.0162,0.0069,0.0071,6.7688,B,0.0302,1,43,0.000273333
Poa_maniototo,,0.0303,0.00564,0.0021,9.00E-04,1.4342,B,0.00864,5,35,0.000273333
Poa_maniototo,,1.00E-04,8.00E-05,0.00024,1.00E-05,0.0938,B,0.00033,7,11,0.000273333
Poa_maniototo,,0.0015,0.00018,1.00E-04,0.00011,0.1288,B,0.00039,5,32,0.000273333
Poa_maniototo,,0.015,0.0045,0.0026,0.00099,1.2603,B,0.00809,4,39,0.000273333
Poa_maniototo,,0.0106,0.0025,0.0017,0.00107,0.7877,B,0.00527,3,26,0.000273333
Poa_maniototo,,0.1679,0.0295,0.0194,0.0123,8.7195,B,0.0612,5,57,0.000273333
Poa_palustris,,0.6785,0.1742,0.11165,0.06423,62.8777,A,0.35008,5,44,0.000111009
Poa_palustris,,0.0763,0.0166,0.01041,0.00612,5.2245,A,0.03313,3,22,0.000111009
Poa_palustris,,0.0378,0.0092,0.00475,0.00223,2.9499,A,0.01618,6,30,0.000111009
Poa_palustris,,0.0074,0.0014,0.0014,6.00E-04,0.6111,A,0.0034,2,18,0.000111009
Poa_palustris,,0.0021,0.00018,3.00E-04,0,0.2196,A,0.00048,4,10,0.000111009
Poa_palustris,,0.00073,0.00029,1.00E-04,1.00E-05,0.067,A,4.00E-04,7,7,0.000111009
Poa_palustris,,0.0043,0.00085,0.00138,6.00E-04,0.3208,A,0.00283,2,31,0.000111009
Poa_palustris,,0.2551,0.049,0.01942,0.01103,19.8771,A,0.07945,8,45,0.000111009
Poa_palustris,,0.0764,0.0138,0.00409,0.00628,5.4274,A,0.02417,5,32,0.000111009
Poa_palustris,,0.023,0.0052,0.00436,0.00139,1.9297,A,0.01095,1,32,0.000111009
Poa_sieberiana,,0.0055,0.0014,0.00098,0.00053,0.3204,A,0.00291,1,21,0.000208411
Poa_sieberiana,,0.0083,0.00289,0.00251,0.00135,0.636,A,0.00675,4,32,0.000208411
Poa_sieberiana,,0.001,3.00E-05,1.00E-05,0.00019,0.0559,A,0.00023,6,10,0.000208411
Poa_sieberiana,,0.0079,0.00248,0.00179,0.00128,0.4569,B,0.00555,6,52,0.000208411
Poa_sieberiana,,0.019,0.00535,0.00123,0.00201,0.9993,B,0.00859,5,52,0.000208411
Poa_sieberiana,,0.2878,0.0804,0.0553,0.025,12.537,A,0.1607,8,53,0.000208411
Poa_sieberiana,,0.0053,0.00107,0.00166,2.00E-04,0.4136,B,0.00293,2,37,0.000208411
Poa_sieberiana,,0.005,0.00112,9.00E-04,0.00041,0.3504,B,0.00243,5,23,0.000208411
Poa_sieberiana,,0.0272,0.0067,0.0056,0.00219,1.6505,A,0.01449,1,29,0.000208411
Poa_sieberiana,,0.2418,0.0591,0.06581,0.04044,11.8088,A,0.16535,3,43,0.000208411
Poa_sieberiana,,0.0013,0.00051,1.00E-05,0.00071,0.0977,B,0.00123,1,52,0.000208411
Poa_sieberiana,,NA,0.00011,0.00013,0,0.0688,B,0.00024,6,9,0.000208411
Poa_sieberiana,,0.0269,0.0099,0.0039,0.0047,2.0306,B,0.0185,4,42,0.000208411
Poa_sieberiana,,0.0024,0.00067,0.00041,0.00037,0.25,B,0.00145,4,22,0.000208411
Poa_sieberiana,,0.0095,0.00249,0.0021,0.00065,0.5531,A,0.00524,4,31,0.000208411
Poa_sieberiana,,0.0191,0.0042,0.00721,0.00191,1.1864,A,0.01332,3,31,0.000208411
Poa_sieberiana,,0.0011,0.00034,6.00E-05,0.00039,0.105,A,0.00079,5,10,0.000208411
Poa_sieberiana,,0.0143,0.00342,0.00261,0.00171,0.7368,A,0.00774,2,29,0.000208411
Pogonarthria_squarrosa,,0.4004,0.0862,0.0457,0.0474,21.7156,A,0.1793,7,25,6.15E-05
Pogonarthria_squarrosa,,0.5515,0.1779,0.24354,0.10023,22.0898,A,0.52167,4,43,6.15E-05
Pogonarthria_squarrosa,,0.0139,0.0029,0.00159,0.00124,1.178,A,0.00573,6,17,6.15E-05
Pogonarthria_squarrosa,,0.3246,0.0779,0.04298,0.03437,20.7529,A,0.15525,8,32,6.15E-05
Pogonarthria_squarrosa,,3.8004,1.4411,1.132,0.8066,159.9655,A,3.3797,8,43,6.15E-05
Pogonarthria_squarrosa,,0.8783,0.3708,0.1274,0.1205,48.7721,A,0.6187,1,31,6.15E-05
Pogonarthria_squarrosa,,0.2795,0.0532,0.0263,0.0217,15.0959,A,0.1012,7,24,6.15E-05
Pogonarthria_squarrosa,,0.00181,0.00034,1.00E-05,0,0.1207,A,0.00035,2,10,6.15E-05
Pogonarthria_squarrosa,,0.0266,0.0054,0.00359,0.00256,1.9632,A,0.01155,1,18,6.15E-05
Pogonarthria_squarrosa,,0.00258,0.00034,0.00028,9.00E-05,0.1768,A,0.00071,4,10,6.15E-05
Polypogon_chilensis,"*Sequenced and found to be a Paspalum species, in appropriate position on phylogeny",0.8153,0.16997,0.10219,0.19949,36.6995,A,0.47165,4,45,0.001362037
Polypogon_chilensis,"*Sequenced and found to be a Paspalum species, in appropriate position on phylogeny",0.0095,0.00119,0.00102,0.00044,0.6381,A,0.00265,3,19,0.001362037
Polypogon_chilensis,"*Sequenced and found to be a Paspalum species, in appropriate position on phylogeny",0.0129,0.00704,0.0084,0.0123,2.9048,A,0.02774,6,43,0.001362037
Polypogon_chilensis,"*Sequenced and found to be a Paspalum species, in appropriate position on phylogeny",0.0206,0.0048,0.00349,0.00392,1.4484,A,0.01221,6,25,0.001362037
Polypogon_chilensis,"*Sequenced and found to be a Paspalum species, in appropriate position on phylogeny",0.1376,0.0192,0.01023,0.01814,6.0464,A,0.04757,6,52,0.001362037
Polypogon_chilensis,"*Sequenced and found to be a Paspalum species, in appropriate position on phylogeny",0.0022,0.00038,0.00032,0.00011,0.1527,A,0.00081,6,12,0.001362037
Polypogon_chilensis,"*Sequenced and found to be a Paspalum species, in appropriate position on phylogeny",0.1132,0.0257,0.02771,0.02218,6.7583,A,0.07559,2,40,0.001362037
Polypogon_fugax,,0.1962,0.0331,0.03066,0.0204,10.9496,A,0.08416,8,24,8.99E-05
Polypogon_fugax,,0.0075,0.00097,0.00049,0.00017,0.4841,A,0.00163,5,15,8.99E-05
Polypogon_fugax,,1.0871,0.2196,0.50811,0.26219,49.4338,A,0.9899,4,43,8.99E-05
Polypogon_fugax,,7.00E-04,5.00E-05,2.00E-04,1.00E-05,0.1005,A,0.00026,2,10,8.99E-05
Polypogon_fugax,,0.0454,0.0105,0.01619,0.00539,3.1341,A,0.03208,2,29,8.99E-05
Polypogon_fugax,,0.0211,0.0032,0.0028,0.0012,1.4286,A,0.0072,5,25,8.99E-05
Polypogon_fugax,,0.0019,4.00E-04,0.00022,0.00011,0.1646,A,0.00073,4,10,8.99E-05
Psathyrostachys_juncea,,0.007,0.00099,0.00118,0.00058,0.4211,A,0.00275,8,15,0.0021375
Psathyrostachys_juncea,,0.0195,0.0046,0.00439,0.0015,0.9192,A,0.01049,4,23,0.0021375
Psathyrostachys_juncea,,0.0213,0.0056,0.00618,0.00368,1.8381,A,0.01546,6,30,0.0021375
Psathyrostachys_juncea,,0.1792,0.0507,0.079,0.0271,18.1537,A,0.1568,4,42,0.0021375
Psathyrostachys_juncea,,0.0505,0.0136,0.02622,0.00448,4.0172,A,0.0443,7,34,0.0021375
Psathyrostachys_juncea,,0.0965,0.0264,0.04219,0.01378,8.2321,A,0.08237,6,34,0.0021375
Psathyrostachys_juncea,,0.0249,0.0063,0.0078,0.0028,1.3781,A,0.0169,1,22,0.0021375
Psathyrostachys_juncea,,0.0945,0.0267,0.04087,0.00945,5.6118,A,0.07702,2,47,0.0021375
Psathyrostachys_juncea,,0.0067,0.00159,0.00144,0.00099,0.398,A,0.00402,3,14,0.0021375
Psathyrostachys_juncea,,0.0165,0.0041,0.0067,0.00286,1.3812,A,0.01366,6,26,0.0021375
Puccinellia_distans,,0.0022,0.00045,0.00078,8.00E-05,0.1555,B,0.00131,8,20,0.000242727
Puccinellia_distans,,NA,0.00013,0.00034,0.00021,0.0672,B,0.00068,2,46,0.000242727
Puccinellia_distans,,NA,0.00013,0.00038,9.00E-05,0.0587,B,6.00E-04,2,19,0.000242727
Puccinellia_distans,,0.0194,0.00506,0.00905,0.00092,1.0864,B,0.01503,2,46,0.000242727
Puccinellia_distans,,0.0059,0.00124,0.00105,0.00042,0.434,B,0.00271,5,24,0.000242727
Puccinellia_distans,,0.0012,0.00024,0.00027,2.00E-05,0.1242,B,0.00053,5,10,0.000242727
Puccinellia_distans,,0.3461,0.0613,0.0548,0.0258,10.4144,B,0.1419,2,53,0.000242727
Rostraria_cristata,,1.1153,0.2399,0.21008,0.18535,61.3265,A,0.63533,3,41,0.000131818
Rostraria_cristata,,0.06,0.01,0.0042,0.0038,4.4773,A,0.018,4,23,0.000131818
Rostraria_cristata,,0.00042,0.00013,1.00E-05,1.00E-05,0.0259,A,0.00015,7,7,0.000131818
Rostraria_cristata,,0.0126,0.00187,0.00187,0.00087,0.8809,A,0.00461,3,15,0.000131818
Rostraria_cristata,,0.044,0.0065,0.0049,0.00324,2.7403,A,0.01464,8,22,0.000131818
Rostraria_cristata,,0.8283,0.1783,0.14205,0.0803,44.7086,A,0.40065,5,41,0.000131818
Rostraria_cristata,,0.0089,0.00104,0.0024,0.00051,0.454,A,0.00395,6,16,0.000131818
Rostraria_cristata,,0.0359,0.0077,0.00903,0.00336,2.7213,A,0.02009,6,30,0.000131818
Rostraria_cristata,,0.0019,0.00031,0.00048,1.00E-04,0.1454,A,0.00089,5,8,0.000131818
Rytidosperma_pilosum,,0.0348,0.0089,0.0082,0.0039,2.3522,B,0.021,4,44,0.000493162
Rytidosperma_pilosum,,0.0375,0.0103,0.007,0.0027,2.32,B,0.02,8,25,0.000493162
Rytidosperma_pilosum,,0.0099,0.00207,0.00229,0.00031,0.7693,B,0.00467,7,18,0.000493162
Rytidosperma_pilosum,,0.0014,0.00023,3.00E-04,1.00E-05,0.1693,B,0.00054,7,11,0.000493162
Rytidosperma_pilosum,,0.0033,6.00E-04,5.00E-04,0.00022,0.3127,B,0.00132,8,12,0.000493162
Rytidosperma_pilosum,,0.0405,0.01184,0.01101,0.00703,2.8349,B,0.02988,2,55,0.000493162
Rytidosperma_pilosum,,0.0073,0.00237,0.00229,0.00094,0.4462,B,0.0056,8,24,0.000493162
Rytidosperma_pilosum,,0.041,0.0132,0.0139,0.0045,2.4393,B,0.0316,2,47,0.000493162
Rytidosperma_pilosum,,0.0315,0.0083,0.0088,0.0041,1.7677,B,0.0212,3,46,0.000493162
Rytidosperma_pilosum,,0.0042,0.00124,0.00113,0.00024,0.3175,B,0.00261,2,16,0.000493162
Rytidosperma_semiannulare,,0.0129,0.0027,0.0038,0.00078,0.9015,B,0.00728,6,18,0.000408257
Rytidosperma_semiannulare,,0.0105,0.00332,0.00661,0.00144,0.7228,B,0.01137,3,33,0.000408257
Rytidosperma_semiannulare,,0.0145,0.0048,0.00581,0.00182,1.6229,B,0.01243,1,32,0.000408257
Rytidosperma_semiannulare,,0.0045,0.00086,0.00057,0.00026,0.271,B,0.00169,1,11,0.000408257
Rytidosperma_semiannulare,,0.01,0.00164,0.0032,0.00113,0.4815,B,0.00597,6,26,0.000408257
Rytidosperma_semiannulare,,0.0189,0.0066,0.0046,0.003,1.5702,B,0.0142,4,46,0.000408257
Rytidosperma_semiannulare,,0.0199,0.007,0.0123,0.0056,1.0963,B,0.0249,2,49,0.000408257
Rytidosperma_semiannulare,,0.0151,0.0022,0.00289,6.00E-04,0.6159,B,0.00569,6,25,0.000408257
Rytidosperma_semiannulare,,0.0084,0.00234,0.0031,0.00063,0.6684,B,0.00607,6,17,0.000408257
Rytidosperma_semiannulare,,0.0015,4.00E-04,0.00035,1.00E-05,0.1178,B,0.00076,2,11,0.000408257
Rytidosperma_unarede,,0.0033,0.00078,0.00087,0.00025,0.1663,B,0.0019,2,22,0.000288785
Rytidosperma_unarede,,0.0021,6.00E-04,0.00043,0.00024,0.204,A,0.00127,8,11,0.000288785
Rytidosperma_unarede,,0.0016,0.00034,0.00019,1.00E-04,0.1122,A,0.00063,3,20,0.000288785
Rytidosperma_unarede,,0.0012,0.00053,0.00032,0.00026,0.1007,A,0.00111,5,13,0.000288785
Rytidosperma_unarede,,1.00E-04,6.00E-05,1.00E-05,0.00014,0.0213,B,0.00021,8,15,0.000288785
Rytidosperma_unarede,,0.0064,0.0012,0.00185,0.00058,0.2961,B,0.00363,1,54,0.000288785
Rytidosperma_unarede,,0.0021,0.00041,0.00073,0.00021,0.1411,B,0.00135,2,19,0.000288785
Rytidosperma_unarede,,0.2417,0.056,0.08549,0.0347,12.876,A,0.17619,8,44,0.000288785
Rytidosperma_unarede,,0.0298,0.0072,0.00925,0.00264,1.9733,A,0.01909,2,32,0.000288785
Rytidosperma_unarede,,0.0131,0.00331,0.00479,0.00136,0.8025,A,0.00946,8,32,0.000288785
Rytidosperma_unarede,,0.067,0.00101,0.0012,0.00046,0.6798,B,0.00267,3,43,0.000288785
Rytidosperma_unarede,,0.0025,0.002,2.00E-04,7.00E-04,0.2107,A,0.0029,2,18,0.000288785
Rytidosperma_unarede,,0.0179,0.0048,0.0069,0.0019,1.1988,A,0.0136,1,25,0.000288785
Rytidosperma_unarede,,0.1485,0.0301,0.04645,0.01602,8.6119,A,0.09257,4,33,0.000288785
Rytidosperma_unarede,,0.012,0.0031,0.004,9.00E-04,0.857,B,0.008,6,23,0.000288785
Rytidosperma_unarede,,0.0017,0.00035,0.00012,8.00E-05,0.147,B,0.00055,6,8,0.000288785
Rytidosperma_unarede,,0.0554,0.0092,0.00708,0.00493,2.9664,A,0.02121,8,43,0.000288785
Sacciolepis_chevalieri,,0.012,0.00252,0.00042,0.00125,0.6053,B,0.00419,6,41,0.000121951
Sacciolepis_chevalieri,,0.0074,0.00107,0.00066,0.00053,0.6069,B,0.00226,8,27,0.000121951
Sacciolepis_chevalieri,,0.0126,0.0036,0.00087,0.00418,0.6738,B,0.00865,6,47,0.000121951
Sacciolepis_chevalieri,,0.0025,0.00019,1.00E-05,1.00E-04,0.0925,B,3.00E-04,2,9,0.000121951
Sacciolepis_chevalieri,,0.0023,0.00061,1.00E-05,0.00074,0.2699,B,0.00136,6,42,0.000121951
Sacciolepis_chevalieri,,0.0062,0.00105,0.00026,0.00036,0.547,B,0.00167,6,31,0.000121951
Sacciolepis_chevalieri,,0.2417,0.0578,0.028,0.0268,12.5748,B,0.1126,8,38,0.000121951
Sacciolepis_chevalieri,,7.00E-04,0.00028,1.00E-05,0.00022,0.0432,B,0.00051,3,11,0.000121951
Sacciolepis_chevalieri,,0.0133,0.0024,0.00079,0.00101,0.9006,B,0.0042,4,25,0.000121951
Sacciolepis_striata,,0.0041,0.00067,1.00E-05,0.00026,0.3481,B,0.00094,6,11,0.000276471
Sacciolepis_striata,,1.3325,0.2038,0.1877,0.1169,71.1229,B,0.5084,4,35,0.000276471
Sacciolepis_striata,,0.6076,0.1117,0.0846,0.0465,34.4609,B,0.2428,4,29,0.000276471
Sacciolepis_striata,,0.0147,0.0016,0.00064,0.00022,1.0029,B,0.00246,5,17,0.000276471
Sacciolepis_striata,,0.944,0.173,0.1579,0.0882,51.787,B,0.4191,3,35,0.000276471
Sacciolepis_striata,,0.031,0.00297,0.00174,0.00111,1.9104,B,0.00582,5,17,0.000276471
Sacciolepis_striata,,0.3963,0.0812,0.0714,0.0282,23.0821,B,0.1808,8,31,0.000276471
Sacciolepis_striata,,0.0438,0.00566,0.00251,0.00157,2.5633,B,0.00974,8,25,0.000276471
Sacciolepis_striata,,4.00E-04,0.00032,2.00E-04,7.00E-05,0.2354,B,0.00059,7,11,0.000276471
Sacciolepis_striata,,0.8819,0.1564,0.1268,0.0754,44.0761,B,0.3586,3,38,0.000276471
Sacciolepis_striata,,0.745,0.136,0.08965,0.067,36.5561,B,0.29265,2,35,0.000276471
Sacciolepis_striata,,2.0336,0.3014,0.2553,0.2059,96.6025,B,0.7626,5,41,0.000276471
Sacciolepis_striata,,0.8329,0.1456,0.12566,0.0628,41.4491,B,0.33406,7,35,0.000276471
Schedonnardus_paniculatus,,0.0021,0.00032,0.00046,3.00E-04,0.3321,B,0.00108,7,11,0.000264286
Schedonnardus_paniculatus,,0.0529,0.01637,0.01026,0.01159,4.6943,B,0.03822,4,47,0.000264286
Schedonnardus_paniculatus,,0.0033,0.00087,0.00062,0.00027,0.2862,B,0.00176,7,18,0.000264286
Schedonnardus_paniculatus,,0.0332,0.0129,0.0236,0.0307,1.8304,B,0.0672,7,47,0.000264286
Schedonnardus_paniculatus,,0.0082,0.00197,0.0032,8.00E-04,0.7767,B,0.00597,3,18,0.000264286
Schedonnardus_paniculatus,,0.0559,0.0134,0.0181,0.0065,3.5402,B,0.038,4,25,0.000264286
Schedonnardus_paniculatus,,0.001,0.00011,0.00026,7.00E-05,0.1523,B,0.00044,3,11,0.000264286
Schedonnardus_paniculatus,,0.0628,0.0154,0.02202,0.00742,6.3192,B,0.04484,4,33,0.000264286
Schizachyrium_sanguineum,,0.0778,0.0158,0.0265,0.0125,4.2458,A,0.0548,4,24,0.000612963
Schizachyrium_sanguineum,,0.0449,0.0101,0.02634,0.00921,3.2498,A,0.04565,8,32,0.000612963
Schizachyrium_sanguineum,,0.00305,0.00069,0.00075,2.00E-05,0.1431,A,0.00146,2,11,0.000612963
Schizachyrium_sanguineum,,0.019,0.0044,0.0141,0.0041,1.2942,A,0.0226,4,24,0.000612963
Schizachyrium_sanguineum,,0.0198,0.005,0.0069,0.0026,1.427,A,0.0145,5,17,0.000612963
Schizachyrium_sanguineum,,0.0027,0.00068,0.00175,6.00E-04,0.1885,A,0.00303,1,18,0.000612963
Schizachyrium_sanguineum,,0.0414,0.0075,0.0182,0.0072,3.0597,A,0.0329,6,32,0.000612963
Schizachyrium_sanguineum,,0.3483,0.1008,0.16011,0.08447,20.9415,A,0.34538,2,44,0.000612963
Schizachyrium_sanguineum,,0.0023,0.00044,0.00061,0.00032,0.1798,A,0.00137,7,9,0.000612963
Schizachyrium_sanguineum,,0.2859,0.0758,0.1093,0.0552,19.9559,A,0.2403,6,49,0.000612963
Secale_cereale,,0.3712,0.0523,0.0531,0.0254,19.8607,B,0.1308,6,18,0.031819753
Secale_cereale,,1.5772,0.3162,0.2977,0.1611,75.8716,B,0.775,6,24,0.031819753
Secale_cereale,,1.5011,0.327,0.1587,0.32997,67.3624,B,0.81567,3,39,0.031819753
Secale_cereale,,0.1546,0.0281,0.03937,0.011,9.6357,B,0.07847,6,10,0.031819753
Secale_cereale,,0.1822,0.0286,0.0388,0.0108,10.5131,B,0.0782,2,10,0.031819753
Secale_cereale,,0.0475,0.00675,0.01202,0.00416,2.6243,B,0.02293,8,6,0.031819753
Secale_cereale,,3.1862,0.5675,0.86729,0.83963,136.3244,B,2.27442,8,38,0.031819753
Secale_cereale,,0.8954,0.1683,0.1568,0.06333,44.5051,B,0.38843,3,24,0.031819753
Secale_cereale,,0.0368,0.0059,0.00558,0.00354,2.1058,B,0.01502,2,6,0.031819753
Secale_cereale,,0.47,0.0618,0.0776,0.0358,23.6489,B,0.1752,5,18,0.031819753
Sesleria_heufleriana,,0.0176,0.00634,0.00476,0.00185,0.687,B,0.01295,1,47,0.003178182
Sesleria_heufleriana,,0.0013,0.00054,0.00038,0.00047,0.0777,B,0.00139,5,22,0.003178182
Sesleria_heufleriana,,0.0141,0.00425,0.0046,0.0029,0.5395,B,0.01175,8,45,0.003178182
Sesleria_heufleriana,,0.0189,0.0071,0.00472,0.00216,0.6449,B,0.01398,2,52,0.003178182
Sesleria_heufleriana,,0.0069,0.00191,0.0017,0.00055,0.4833,B,0.00416,6,26,0.003178182
Sesleria_heufleriana,,0.0223,0.00825,0.00346,0.00312,0.7995,B,0.01483,3,51,0.003178182
Setaria_barbata,,0.0099,0.00159,0.0021,0.00082,0.866,B,0.00451,4,17,0.000534545
Setaria_barbata,,0.0014,0.00029,0.00034,0.00012,0.2341,B,0.00075,6,10,0.000534545
Setaria_barbata,,0.0514,0.007,0.00624,0.0027,3.7372,B,0.01594,5,18,0.000534545
Setaria_barbata,,0.4518,0.0802,0.0264,0.03334,22.7591,B,0.13994,2,39,0.000534545
Setaria_barbata,,0.0022,0.00032,3.00E-04,0.00023,0.1777,B,0.00085,1,11,0.000534545
Setaria_barbata,,0.8789,0.1701,0.1893,0.1104,62.3997,B,0.4698,2,40,0.000534545
Setaria_barbata,,0.4009,0.0212,0.01074,0.02011,9.284,B,0.05205,1,39,0.000534545
Setaria_barbata,,0.0616,0.0102,0.0098,0.0056,4.5498,B,0.0256,8,25,0.000534545
Setaria_barbata,,0.1419,0.0228,0.0198,0.0117,7.7959,B,0.0543,2,25,0.000534545
Setaria_barbata,,0.4167,0.0597,0.0194,0.0255,17.7799,B,0.1046,5,32,0.000534545
Setaria_faberi,,1.7497,0.3665,0.4026,0.2881,89.8921,B,1.0572,3,34,0.001544545
Setaria_faberi,,0.0078,0.00135,0.00222,0.00074,0.809,B,0.00431,8,10,0.001544545
Setaria_faberi,,2.103,0.4717,0.4202,0.5639,93.1979,B,1.4558,3,37,0.001544545
Setaria_faberi,,1.9411,0.474,0.5917,0.4507,108.3852,B,1.5164,8,37,0.001544545
Setaria_faberi,,0.0851,0.0112,0.01584,0.00617,6.562,B,0.03321,4,15,0.001544545
Setaria_faberi,,0.1713,0.0254,0.0373,0.012,11.2069,B,0.0747,4,22,0.001544545
Setaria_faberi,,1.806,0.3669,0.3341,0.2893,117.8679,B,0.9903,8,30,0.001544545
Setaria_italica,,0.823,0.0999,0.0786,0.0536,43.1216,A,0.2321,3,17,0.002179091
Setaria_italica,,0.0391,0.00392,0.0044,0.0022,2.3914,A,0.01052,6,10,0.002179091
Setaria_italica,,0.0774,0.00749,0.00435,0.00322,4.207,A,0.01506,3,10,0.002179091
Setaria_italica,,0.2332,0.0381,0.0411,0.01671,13.7459,A,0.09591,3,17,0.002179091
Setaria_italica,,1.3801,0.2485,0.1775,0.19014,75.3169,A,0.61614,4,24,0.002179091
Setaria_italica,,5.4798,1.0837,0.674,1.3747,246.9008,A,3.1324,3,31,0.002179091
Setaria_italica,,1.4477,0.3018,0.3613,0.5156,80.2035,A,1.1787,3,39,0.002179091
Setaria_leucopila,,0.6474,0.0926,0.0987,0.0534,30.9647,B,0.2447,2,40,0.001147273
Setaria_leucopila,,0.3978,0.04425,0.0325,0.02855,18.955,B,0.1053,4,25,0.001147273
Setaria_leucopila,,0.6703,0.09895,0.06889,0.05917,31.0537,B,0.22701,5,32,0.001147273
Setaria_leucopila,,0.0083,0.00112,0.001,0.00063,0.6119,B,0.00275,8,19,0.001147273
Setaria_leucopila,,0.0467,0.00522,0.0048,0.00282,2.5124,B,0.01284,4,27,0.001147273
Setaria_leucopila,,1.8441,0.2454,0.1587,0.1993,83.3493,B,0.6034,2,41,0.001147273
Setaria_leucopila,,0.0043,0.00057,0.00068,0.00045,0.397,B,0.0017,3,11,0.001147273
Setaria_leucopila,,1.0208,0.192,0.1453,0.0797,46.2845,B,0.417,7,44,0.001147273
Setaria_leucopila,,0.0889,0.0085,0.00363,0.00491,4.8232,B,0.01704,5,19,0.001147273
Setaria_parviflora,,0.0275,0.0035,0.0039,0.00158,1.5371,A,0.00898,6,16,0.000599091
Setaria_parviflora,,0.7679,0.1156,0.0765,0.09074,36.1298,A,0.28284,5,32,0.000599091
Setaria_parviflora,,0.5713,0.0829,0.0567,0.0583,23.2246,A,0.1979,1,24,0.000599091
Setaria_parviflora,,0.0046,0.00029,0.00032,0.00013,0.2554,A,0.00074,4,10,0.000599091
Setaria_parviflora,,1.3806,0.2554,0.28959,0.28135,86.2916,A,0.82634,8,40,0.000599091
Setaria_verticillata,,1.5195,0.1663,0.1704,0.1541,94.4965,B,0.4908,6,25,0.00081
Setaria_verticillata,,2.6318,0.4591,0.4547,1.11037,170.6469,B,2.02417,2,35,0.00081
Setaria_verticillata,,0.3263,0.0412,0.04068,0.0281,23.8259,B,0.10998,8,30,0.00081
Setaria_verticillata,,0.0157,0.00181,0.00301,0.00084,1.3132,B,0.00566,8,17,0.00081
