invader.species,block,size,plot,survival,invader.SLA,invader.LDMC,resident.weighted.SLA,resident.weighted.LDMC,invader.resident.trait.difference.PC1,invader.resident.trait.difference.PC2,resident FDis,soil.pc1,soil.pc2,soil.pc3,soil.moisture
Asclepias_syriaca,9,1,2,0,-0.330814924,-0.535651497,133.6471029,0.395005457,2.095541372,0.39901002,0.501687748,2.592708873,-1.562903598,-1.848538539,17.8
Monarda_fistulosa,9,1,2,0,-0.325757308,0.125305679,133.6471029,0.395005457,1.945616516,0.258390674,0.501687748,2.592708873,-1.562903598,-1.848538539,17.8
Sorghastrum_nutans,9,1,2,0,0.609346862,-0.054742128,133.6471029,0.395005457,2.301718388,0.269237173,0.501687748,2.592708873,-1.562903598,-1.848538539,17.8
Coreopsis_tripteris,9,1,2,0,-0.968375668,-0.251308097,133.6471029,0.395005457,1.79112242,0.529513244,0.501687748,2.592708873,-1.562903598,-1.848538539,17.8
Coreopsis_lanceolata,9,1,2,0,-2.15797621,-1.035854055,133.6471029,0.395005457,0.287839552,2.179873855,0.501687748,2.592708873,-1.562903598,-1.848538539,17.8
Panclum_virgatum,9,2,2,0,1.562773584,-0.568674578,165.7747951,0.359533227,0.327435365,0.16758285,0.138082678,0.801874101,0.728349069,-0.033082709,17
Calamagrostis_canadensis,9,2,2,0,0.426864585,1.831630363,165.7747951,0.359533227,0.230667658,0.310381441,0.138082678,0.801874101,0.728349069,-0.033082709,17
Asclepias_tuberosa,9,2,2,0,0.923852944,-1.224220408,165.7747951,0.359533227,0.41511381,0.391470299,0.138082678,0.801874101,0.728349069,-0.033082709,17
Desmodium_canadense,9,2,2,0,1.939097938,0.333434344,165.7747951,0.359533227,0.354504177,0.284932638,0.138082678,0.801874101,0.728349069,-0.033082709,17
Monarda_punctata,9,2,2,0,0.335709803,-0.480910348,165.7747951,0.359533227,0.442125048,0.353520183,0.138082678,0.801874101,0.728349069,-0.033082709,17
Asclepias_tuberosa,9,0.5,3,0,0.923852944,-1.224220408,147.3313021,0.331906925,0.243799841,-0.762194977,0.549500026,1.376273194,-0.144634775,0.657776669,21.7
Rudbeckia_hirta,9,0.5,3,0,0.137128441,-1.224227009,147.3313021,0.331906925,0.585616152,-0.835955177,0.549500026,1.376273194,-0.144634775,0.657776669,21.7
Elymus_canadensis,9,0.5,3,0,-0.290254646,1.932457145,147.3313021,0.331906925,-0.013655208,-0.974437592,0.549500026,1.376273194,-0.144634775,0.657776669,21.7
Calamagrostis_canadensis,9,0.5,3,0,0.426864585,1.831630363,147.3313021,0.331906925,0.059353689,-0.843283834,0.549500026,1.376273194,-0.144634775,0.657776669,21.7
Andropogon_gerardii,9,0.5,3,0,1.069288831,0.069143982,147.3313021,0.331906925,0.447476846,-0.888055598,0.549500026,1.376273194,-0.144634775,0.657776669,21.7
Panclum_virgatum,9,1,3,0,1.562773584,-0.568674578,159.7010573,0.36064163,0.51576732,0.032410777,0.330493922,0.929718352,0.858594769,0.887945614,22.5
Desmodium_illinoense,9,1,3,0,0.630407271,-0.099341128,159.7010573,0.36064163,0.537194599,0.227130145,0.330493922,0.929718352,0.858594769,0.887945614,22.5
Calamagrostis_canadensis,9,1,3,0,0.426864585,1.831630363,159.7010573,0.36064163,0.418999613,0.175209369,0.330493922,0.929718352,0.858594769,0.887945614,22.5
Rudbeckia_hirta,9,1,3,0,0.137128441,-1.224227009,159.7010573,0.36064163,0.945262075,0.182538026,0.330493922,0.929718352,0.858594769,0.887945614,22.5
Elymus_canadensis,9,1,3,0,-0.290254646,1.932457145,159.7010573,0.36064163,0.345990716,0.044055611,0.330493922,0.929718352,0.858594769,0.887945614,22.5
Potentilla_arguta,9,2,3,0,-1.408660338,1.557429113,191.2266204,0.349484615,0.088172024,0.107652029,0.699375166,1.962887835,0.915537889,0.168843271,21.7
Rudbeckia_hirta,9,2,3,0,0.137128441,-1.224227009,191.2266204,0.349484615,-0.161856767,0.754557626,0.699375166,1.962887835,0.915537889,0.168843271,21.7
Andropogon_gerardii,9,2,3,0,1.069288831,0.069143982,191.2266204,0.349484615,-0.299996073,0.702457204,0.699375166,1.962887835,0.915537889,0.168843271,21.7
Aster_ericoides,9,2,3,1,0.187198689,-1.405926644,191.2266204,0.349484615,-0.608178174,0.82068799,0.699375166,1.962887835,0.915537889,0.168843271,21.7
Ratibida_pinnata,9,2,3,0,-1.574433682,-0.964892091,191.2266204,0.349484615,0.418602984,-0.2853683,0.699375166,1.962887835,0.915537889,0.168843271,21.7
Asclepias_syriaca,9,0.5,4,0,-0.330814924,-0.535651497,161.096699,0.345654587,0.181067438,-0.053422715,0.778015641,2.404205274,-0.655892244,1.114567842,19.6
Aster_N-A,9,0.5,4,1,-0.157500245,-0.134029239,161.096699,0.345654587,0.284367645,0.039153367,0.778015641,2.404205274,-0.655892244,1.114567842,19.6
Monarda_punctata,9,0.5,4,0,0.335709803,-0.480910348,161.096699,0.345654587,0.233893935,-0.10387923,0.778015641,2.404205274,-0.655892244,1.114567842,19.6
Sorghastrum_nutans,9,0.5,4,0,0.609346862,-0.054742128,161.096699,0.345654587,0.387244455,-0.183195563,0.778015641,2.404205274,-0.655892244,1.114567842,19.6
Desmodium_illinoense,9,0.5,4,0,0.630407271,-0.099341128,161.096699,0.345654587,0.140631531,-0.095097196,0.778015641,2.404205274,-0.655892244,1.114567842,19.6
Asclepias_tuberosa,9,1,4,0,0.923852944,-1.224220408,165.124079,0.361068403,0.469257403,0.410954958,0.172189605,0.569651124,0.562089205,0.424367914,18.5
Schizachyrium_scoparium,9,1,4,1,-0.089111616,0.794290674,165.124079,0.361068403,0.537880696,0.394460619,0.172189605,0.569651124,0.562089205,0.424367914,18.5
Aster_N-A,9,1,4,1,-0.157500245,-0.134029239,165.124079,0.361068403,0.546742351,0.51603744,0.172189605,0.569651124,0.562089205,0.424367914,18.5
Monarda_punctata,9,1,4,0,0.335709803,-0.480910348,165.124079,0.361068403,0.496268641,0.373004842,0.172189605,0.569651124,0.562089205,0.424367914,18.5
Aster_ericoides,9,1,4,0,0.187198689,-1.405926644,165.124079,0.361068403,0.364752307,0.403325122,0.172189605,0.569651124,0.562089205,0.424367914,18.5
Asclepias_syriaca,9,2,4,0,-0.330814924,-0.535651497,161.7667726,0.342484315,0.087198081,-0.111602105,0.879073496,0.226501081,-0.774273906,-2.080563702,18.9
Lespedeza_capitata,9,2,4,0,-0.518784311,1.336085922,161.7667726,0.342484315,-0.125760964,-0.208821093,0.879073496,0.226501081,-0.774273906,-2.080563702,18.9
Coreopsis_tripteris,9,2,4,0,-0.968375668,-0.251308097,161.7667726,0.342484315,-0.217220871,0.018901119,0.879073496,0.226501081,-0.774273906,-2.080563702,18.9
Schizachyrium_scoparium,9,2,4,0,-0.089111616,0.794290674,161.7667726,0.342484315,0.181636633,-0.140602843,0.879073496,0.226501081,-0.774273906,-2.080563702,18.9
Elymus_canadensis,9,2,4,0,-0.290254646,1.932457145,161.7667726,0.342484315,-0.144441709,-0.33635112,0.879073496,0.226501081,-0.774273906,-2.080563702,18.9
Schizachyrium_scoparium,9,0.5,5,0,-0.089111616,0.794290674,166.1809292,0.353432959,0.326634358,0.239505038,0.396180636,0.469936036,1.288736111,-1.610526254,19.9
Ratibida_pinnata,9,0.5,5,0,-1.574433682,-0.964892091,166.1809292,0.353432959,-0.153715465,0.476315843,0.396180636,0.469936036,1.288736111,-1.610526254,19.9
Panclum_virgatum,9,0.5,5,0,1.562773584,-0.568674578,166.1809292,0.353432959,0.17033262,0.032111927,0.396180636,0.469936036,1.288736111,-1.610526254,19.9
Monarda_fistulosa,9,0.5,5,0,-0.325757308,0.125305679,166.1809292,0.353432959,0.082270951,0.127886429,0.396180636,0.469936036,1.288736111,-1.610526254,19.9
Coreopsis_tripteris,9,0.5,5,0,-0.968375668,-0.251308097,166.1809292,0.353432959,-0.072223145,0.399009,0.396180636,0.469936036,1.288736111,-1.610526254,19.9
Coreopsis_lanceolata,9,0.5,8,0,-2.15797621,-1.035854055,170.2658461,0.358270543,0.382129451,0.323748492,0.268345283,1.891550252,-1.246561601,-0.41599236,19.2
Aster_ericoides,9,0.5,8,0,0.187198689,-1.405926644,170.2658461,0.358270543,0.160726172,0.473163684,0.268345283,1.891550252,-1.246561601,-0.41599236,19.2
Potentilla_arguta,9,0.5,8,0,-1.408660338,1.557429113,170.2658461,0.358270543,-0.259352282,0.876556375,0.268345283,1.891550252,-1.246561601,-0.41599236,19.2
Lespedeza_capitata,9,0.5,8,0,-0.518784311,1.336085922,170.2658461,0.358270543,0.026456964,0.396080932,0.268345283,1.891550252,-1.246561601,-0.41599236,19.2
Desmodium_canadense,9,0.5,8,0,1.939097938,0.333434344,170.2658461,0.358270543,0.204621635,0.374255859,0.268345283,1.891550252,-1.246561601,-0.41599236,19.2
Potentilla_arguta,9,1,8,0,-1.408660338,1.557429113,168.5564461,0.353865659,-0.410506818,0.816449198,0.160119359,1.004553537,0.053787135,-1.891798999,19.2
Lespedeza_capitata,9,1,8,0,-0.518784311,1.336085922,168.5564461,0.353865659,-0.033650213,0.244926396,0.160119359,1.004553537,0.053787135,-1.891798999,19.2
Ratibida_pinnata,9,1,8,0,-1.574433682,-0.964892091,168.5564461,0.353865659,-0.080075858,0.423428869,0.160119359,1.004553537,0.053787135,-1.891798999,19.2
Andropogon_gerardii,9,1,8,0,1.069288831,0.069143982,168.5564461,0.353865659,0.408801096,0.203778363,0.160119359,1.004553537,0.053787135,-1.891798999,19.2
Desmodium_canadense,9,1,8,0,1.939097938,0.333434344,168.5564461,0.353865659,0.144514458,0.223101324,0.160119359,1.004553537,0.053787135,-1.891798999,19.2
