"";"species";"island";"islandgroup";"nat_score";"cult_stat";"family";"order";"dataset";"inva_stat";"orginal_name";"reference";"sp_ar";"sp_is";"dataset_ar";"nat_score2";"inva_stat2";"refid"
"58070";"Portulaca oleracea";NA;"Tongatapu";0,127777777777778;"0";"Portulacaceae";"Caryophyllales";"glonpier";1;"Portulaca oleracea";"Space, J. C., and T. Flynn. 2001. Report to the Kingdom of Tonga on Invasive Plant Species of Environmental Concern. U.S.D.A. Forest Service, Pacific Southwest Research Station, Institute of Pacific Islands Forestry, Honolulu, Hawaiëi, USA.";"Portulaca oleracea_Tongatapu";"Portulaca oleracea_NA";"glonpier";0,383333333333333;0;"16,28,48,49,298,209,153,210,113,2302,33,74"
"58071";"Pseudelephantopus spicatus";NA;"Tongatapu";0,416666666666667;"0";"Asteraceae";"Asterales";"glonpier";1;"Pseudelephantopus spicatus";"Space, J. C., and T. Flynn. 2001. Report to the Kingdom of Tonga on Invasive Plant Species of Environmental Concern. U.S.D.A. Forest Service, Pacific Southwest Research Station, Institute of Pacific Islands Forestry, Honolulu, Hawaiëi, USA.";"Pseudelephantopus spicatus_Tongatapu";"Pseudelephantopus spicatus_NA";"glonpier";0,333333333333333;0;"16,254,210,74,330"
"58072";"Cyperus polystachyos";NA;"Tongatapu";0;"0";"Cyperaceae";"Poales";"glon";0;"Pycreus polystachyos";"Space, J. C., and T. Flynn. 2001. Report to the Kingdom of Tonga on Invasive Plant Species of Environmental Concern. U.S.D.A. Forest Service, Pacific Southwest Research Station, Institute of Pacific Islands Forestry, Honolulu, Hawaiëi, USA.";"Cyperus polystachyos_Tongatapu";"Cyperus polystachyos_NA";"glon";0;0;"16"
"58073";"Rhynchospora corymbosa";NA;"Tongatapu";0;"0";"Cyperaceae";"Poales";"glon";0;"Rhynchospora corymbosa";"Space, J. C., and T. Flynn. 2001. Report to the Kingdom of Tonga on Invasive Plant Species of Environmental Concern. U.S.D.A. Forest Service, Pacific Southwest Research Station, Institute of Pacific Islands Forestry, Honolulu, Hawaiëi, USA.";"Rhynchospora corymbosa_Tongatapu";"Rhynchospora corymbosa_NA";"glon";0;0;"16"
"58074";"Rorippa sarmentosa";NA;"Tongatapu";0;"0";"Brassicaceae";"Brassicales";"glon";0;"Rorippa sarmentosa";"Space, J. C., and T. Flynn. 2001. Report to the Kingdom of Tonga on Invasive Plant Species of Environmental Concern. U.S.D.A. Forest Service, Pacific Southwest Research Station, Institute of Pacific Islands Forestry, Honolulu, Hawaiëi, USA.";"Rorippa sarmentosa_Tongatapu";"Rorippa sarmentosa_NA";"glon";0;0;"16"
"58075";"Salvia occidentalis";NA;"Tongatapu";0,416666666666667;"0";"Lamiaceae";"Lamiales";"glonpier";1;"Salvia occidentalis";"Space, J. C., and T. Flynn. 2001. Report to the Kingdom of Tonga on Invasive Plant Species of Environmental Concern. U.S.D.A. Forest Service, Pacific Southwest Research Station, Institute of Pacific Islands Forestry, Honolulu, Hawaiëi, USA.";"Salvia occidentalis_Tongatapu";"Salvia occidentalis_NA";"glonpier";0,25;0;"16,28,209,210,113,33"
"58076";"Scleria polycarpa";NA;"Tongatapu";0;"0";"Cyperaceae";"Poales";"glon";0;"Scleria polycarpa";"Space, J. C., and T. Flynn. 2001. Report to the Kingdom of Tonga on Invasive Plant Species of Environmental Concern. U.S.D.A. Forest Service, Pacific Southwest Research Station, Institute of Pacific Islands Forestry, Honolulu, Hawaiëi, USA.";"Scleria polycarpa_Tongatapu";"Scleria polycarpa_NA";"glon";0;0;"16"
"58077";"Senna occidentalis";NA;"Tongatapu";0,270833333333333;"0";"Fabaceae";"Fabales";"glonpier";1;"Senna occidentalis";"Space, J. C., and T. Flynn. 2001. Report to the Kingdom of Tonga on Invasive Plant Species of Environmental Concern. U.S.D.A. Forest Service, Pacific Southwest Research Station, Institute of Pacific Islands Forestry, Honolulu, Hawaiëi, USA.";"Senna occidentalis_Tongatapu";"Senna occidentalis_NA";"glonpier";0,3125;0;"16,28,254,343,48,49,32,209,113,210,74"
"58078";"Senna sophera";NA;"Tongatapu";0,441666666666667;"0";"Fabaceae";"Fabales";"glonpier";1;"Senna sophera";"Space, J. C., and T. Flynn. 2001. Report to the Kingdom of Tonga on Invasive Plant Species of Environmental Concern. U.S.D.A. Forest Service, Pacific Southwest Research Station, Institute of Pacific Islands Forestry, Honolulu, Hawaiëi, USA.";"Senna sophera_Tongatapu";"Senna sophera_NA";"glonpier";0,325;0;"16,28,209,40,154,74"
"58079";"Setaria barbata";NA;"Tongatapu";0,416666666666667;"0";"Poaceae";"Poales";"glonpier";0,5;"Setaria barbata";"Space, J. C., and T. Flynn. 2001. Report to the Kingdom of Tonga on Invasive Plant Species of Environmental Concern. U.S.D.A. Forest Service, Pacific Southwest Research Station, Institute of Pacific Islands Forestry, Honolulu, Hawaiëi, USA.";"Setaria barbata_Tongatapu";"Setaria barbata_NA";"glonpier";0,416666666666667;0;"16,49,113,210"
"58080";"Pennisetum glaucum";NA;"Tongatapu";0,416666666666667;"0";"Poaceae";"Poales";"glonpier";0,5;"Setaria glauca";"Space, J. C., and T. Flynn. 2001. Report to the Kingdom of Tonga on Invasive Plant Species of Environmental Concern. U.S.D.A. Forest Service, Pacific Southwest Research Station, Institute of Pacific Islands Forestry, Honolulu, Hawaiëi, USA.";"Pennisetum glaucum_Tongatapu";"Pennisetum glaucum_NA";"glonpier";0,25;0;"16,74"
"58081";"Sida acuta";NA;"Tongatapu";0,230769230769231;"0";"Malvaceae";"Malvales";"glonpier";1;"Sida acuta";"Space, J. C., and T. Flynn. 2001. Report to the Kingdom of Tonga on Invasive Plant Species of Environmental Concern. U.S.D.A. Forest Service, Pacific Southwest Research Station, Institute of Pacific Islands Forestry, Honolulu, Hawaiëi, USA.";"Sida acuta_Tongatapu";"Sida acuta_NA";"glonpier";0,230769230769231;0;"16,28,48,49,32,209,113,803,33,74"
"58082";"Sida cordifolia";NA;"Tongatapu";0,357142857142857;"0";"Malvaceae";"Malvales";"glonpier";1;"Sida cordifolia";"Space, J. C., and T. Flynn. 2001. Report to the Kingdom of Tonga on Invasive Plant Species of Environmental Concern. U.S.D.A. Forest Service, Pacific Southwest Research Station, Institute of Pacific Islands Forestry, Honolulu, Hawaiëi, USA.";"Sida cordifolia_Tongatapu";"Sida cordifolia_NA";"glonpier";0,357142857142857;0;"16,28,210"
"58083";"Sida parvifolia";NA;"Tongatapu";0;"0";"Malvaceae";"Malvales";"glon";0;"Sida parvifolia";"Space, J. C., and T. Flynn. 2001. Report to the Kingdom of Tonga on Invasive Plant Species of Environmental Concern. U.S.D.A. Forest Service, Pacific Southwest Research Station, Institute of Pacific Islands Forestry, Honolulu, Hawaiëi, USA.";"Sida parvifolia_Tongatapu";"Sida parvifolia_NA";"glon";0;0;"16"
"58084";"Sida rhombifolia";NA;"Tongatapu";0,427083333333333;"0";"Malvaceae";"Malvales";"glonpier";1;"Sida rhombifolia";"Space, J. C., and T. Flynn. 2001. Report to the Kingdom of Tonga on Invasive Plant Species of Environmental Concern. U.S.D.A. Forest Service, Pacific Southwest Research Station, Institute of Pacific Islands Forestry, Honolulu, Hawaiëi, USA.";"Sida rhombifolia_Tongatapu";"Sida rhombifolia_NA";"glonpier";0,28125;0;"16,28,48,49,32,298,113,803,210,33,74"
"58086";"Solanum americanum";NA;"Tongatapu";0,325757575757576;"0";"Solanaceae";"Solanales";"glonpier";1;"Solanum americanum";"Space, J. C., and T. Flynn. 2001. Report to the Kingdom of Tonga on Invasive Plant Species of Environmental Concern. U.S.D.A. Forest Service, Pacific Southwest Research Station, Institute of Pacific Islands Forestry, Honolulu, Hawaiëi, USA.";"Solanum americanum_Tongatapu";"Solanum americanum_NA";"glonpier";0,318181818181818;0;"16,28,49,210,298,113,74,330"
"58087";"Sonchus afromontanus";NA;"Tongatapu";0;"0";"Asteraceae";"Asterales";"glon";0;"Sonchus aff. arvensis";"Space, J. C., and T. Flynn. 2001. Report to the Kingdom of Tonga on Invasive Plant Species of Environmental Concern. U.S.D.A. Forest Service, Pacific Southwest Research Station, Institute of Pacific Islands Forestry, Honolulu, Hawaiëi, USA.";"Sonchus afromontanus_Tongatapu";"Sonchus afromontanus_NA";"glon";0;0;"16"
"58088";"Sonchus oleraceus";NA;"Tongatapu";0,25;"0";"Asteraceae";"Asterales";"glonpier";1;"Sonchus oleraceus";"Space, J. C., and T. Flynn. 2001. Report to the Kingdom of Tonga on Invasive Plant Species of Environmental Concern. U.S.D.A. Forest Service, Pacific Southwest Research Station, Institute of Pacific Islands Forestry, Honolulu, Hawaiëi, USA.";"Sonchus oleraceus_Tongatapu";"Sonchus oleraceus_NA";"glonpier";0,25;0;"16,49,298,209,74,33,210,254"
"58089";"Sorghum arundinaceum";NA;"Tongatapu";0,428571428571429;"0";"Poaceae";"Poales";"glonpier";1;"Sorghum verticilliflorum";"Space, J. C., and T. Flynn. 2001. Report to the Kingdom of Tonga on Invasive Plant Species of Environmental Concern. U.S.D.A. Forest Service, Pacific Southwest Research Station, Institute of Pacific Islands Forestry, Honolulu, Hawaiëi, USA.";"Sorghum arundinaceum_Tongatapu";"Sorghum arundinaceum_NA";"glonpier";0,285714285714286;0;"16,210,113"
"58090";"Spermacoce rubescens";NA;"Tongatapu";0;"0";"Rubiaceae";"Gentianales";"glon";0;"Spermacoce assurgens";"Space, J. C., and T. Flynn. 2001. Report to the Kingdom of Tonga on Invasive Plant Species of Environmental Concern. U.S.D.A. Forest Service, Pacific Southwest Research Station, Institute of Pacific Islands Forestry, Honolulu, Hawaiëi, USA.";"Spermacoce rubescens_Tongatapu";"Spermacoce rubescens_NA";"glon";0;0;"16"
"58091";"Sphaerostephanos unitus";NA;"Tongatapu";0;"0";"Thelypteridaceae";"Polypodiales";"glon";0;"Sphaerostephanos unitus";"Space, J. C., and T. Flynn. 2001. Report to the Kingdom of Tonga on Invasive Plant Species of Environmental Concern. U.S.D.A. Forest Service, Pacific Southwest Research Station, Institute of Pacific Islands Forestry, Honolulu, Hawaiëi, USA.";"Sphaerostephanos unitus_Tongatapu";"Sphaerostephanos unitus_NA";"glon";0;0;"16"
"58092";"Sporobolus diandrus";NA;"Tongatapu";0,571428571428571;"0";"Poaceae";"Poales";"glonpier";0,5;"Sporobolus diander";"Space, J. C., and T. Flynn. 2001. Report to the Kingdom of Tonga on Invasive Plant Species of Environmental Concern. U.S.D.A. Forest Service, Pacific Southwest Research Station, Institute of Pacific Islands Forestry, Honolulu, Hawaiëi, USA.";"Sporobolus diandrus_Tongatapu";"Sporobolus diandrus_NA";"glonpier";0,642857142857143;0;"16,49,210,113"
"58093";"Sporobolus elongatus";NA;"Tongatapu";0,5;"0";"Poaceae";"Poales";"glon";0,5;"Sporobolus elongatus";"Space, J. C., and T. Flynn. 2001. Report to the Kingdom of Tonga on Invasive Plant Species of Environmental Concern. U.S.D.A. Forest Service, Pacific Southwest Research Station, Institute of Pacific Islands Forestry, Honolulu, Hawaiëi, USA.";"Sporobolus elongatus_Tongatapu";"Sporobolus elongatus_NA";"glon";0,5;0;"16,210,113"
"58094";"Sporobolus fertilis";NA;"Tongatapu";0;"0";"Poaceae";"Poales";"glon";0;"Sporobolus fertilis";"Space, J. C., and T. Flynn. 2001. Report to the Kingdom of Tonga on Invasive Plant Species of Environmental Concern. U.S.D.A. Forest Service, Pacific Southwest Research Station, Institute of Pacific Islands Forestry, Honolulu, Hawaiëi, USA.";"Sporobolus fertilis_Tongatapu";"Sporobolus fertilis_NA";"glon";0;0;"16"
"58095";"Stachytarpheta jamaicensis";NA;"Tongatapu";0,291666666666667;"0";"Verbenaceae";"Lamiales";"glon";1;"Stachytarpheta jamaicensis";"Space, J. C., and T. Flynn. 2001. Report to the Kingdom of Tonga on Invasive Plant Species of Environmental Concern. U.S.D.A. Forest Service, Pacific Southwest Research Station, Institute of Pacific Islands Forestry, Honolulu, Hawaiëi, USA.";"Stachytarpheta jamaicensis_Tongatapu";"Stachytarpheta jamaicensis_NA";"glon";0,291666666666667;0;"16,28,214,49,74,113,803,210"
"58096";"Stenotaphrum secundatum";NA;"Tongatapu";0,175;"0";"Poaceae";"Poales";"glonpier";1;"Stenotaphrum secundatum";"Space, J. C., and T. Flynn. 2001. Report to the Kingdom of Tonga on Invasive Plant Species of Environmental Concern. U.S.D.A. Forest Service, Pacific Southwest Research Station, Institute of Pacific Islands Forestry, Honolulu, Hawaiëi, USA.";"Stenotaphrum secundatum_Tongatapu";"Stenotaphrum secundatum_NA";"glonpier";0,1;0;"16,28,49,904,209,56,210,113,74"
"58098";"Synedrella nodiflora";NA;"Tongatapu";0,272058823529412;"0";"Asteraceae";"Asterales";"glonpier";1;"Synedrella nodiflora";"Space, J. C., and T. Flynn. 2001. Report to the Kingdom of Tonga on Invasive Plant Species of Environmental Concern. U.S.D.A. Forest Service, Pacific Southwest Research Station, Institute of Pacific Islands Forestry, Honolulu, Hawaiëi, USA.";"Synedrella nodiflora_Tongatapu";"Synedrella nodiflora_NA";"glonpier";0,294117647058824;0;"16,28,48,49,32,209,210,113,184,254,33,74"
"58099";"Taraxacum campylodes";NA;"Tongatapu";0,0277777777777778;"0";"Asteraceae";"Asterales";"glonpier";1;"Taraxacum officinale";"Space, J. C., and T. Flynn. 2001. Report to the Kingdom of Tonga on Invasive Plant Species of Environmental Concern. U.S.D.A. Forest Service, Pacific Southwest Research Station, Institute of Pacific Islands Forestry, Honolulu, Hawaiëi, USA.";"Taraxacum campylodes_Tongatapu";"Taraxacum campylodes_NA";"glonpier";0,0833333333333333;0;"16,28,49,298,74,33"
"58100";"Cyperus odoratus";NA;"Tongatapu";0;"0";"Cyperaceae";"Poales";"glon";0;"Torulinium odoratum";"Space, J. C., and T. Flynn. 2001. Report to the Kingdom of Tonga on Invasive Plant Species of Environmental Concern. U.S.D.A. Forest Service, Pacific Southwest Research Station, Institute of Pacific Islands Forestry, Honolulu, Hawaiëi, USA.";"Cyperus odoratus_Tongatapu";"Cyperus odoratus_NA";"glon";0;0;"16"
"58101";"Tridax procumbens";NA;"Tongatapu";0,208333333333333;"0";"Asteraceae";"Asterales";"glon";1;"Tridax procumbens";"Space, J. C., and T. Flynn. 2001. Report to the Kingdom of Tonga on Invasive Plant Species of Environmental Concern. U.S.D.A. Forest Service, Pacific Southwest Research Station, Institute of Pacific Islands Forestry, Honolulu, Hawaiëi, USA.";"Tridax procumbens_Tongatapu";"Tridax procumbens_NA";"glon";0,208333333333333;0;"16,28,48,49,209,210,113,74"
"58102";"Uraria lagopodioides";NA;"Tongatapu";0,508333333333333;"0";"Fabaceae";"Fabales";"glonpier";1;"Uraria lagopodioides";"Space, J. C., and T. Flynn. 2001. Report to the Kingdom of Tonga on Invasive Plant Species of Environmental Concern. U.S.D.A. Forest Service, Pacific Southwest Research Station, Institute of Pacific Islands Forestry, Honolulu, Hawaiëi, USA.";"Uraria lagopodioides_Tongatapu";"Uraria lagopodioides_NA";"glonpier";0,525;0;"16,28,48,32,210,154,33,74"
"58103";"Vitex trifolia";NA;"Tongatapu";0;"0";"Lamiaceae";"Lamiales";"glon";0;"Vitex trifolia";"Space, J. C., and T. Flynn. 2001. Report to the Kingdom of Tonga on Invasive Plant Species of Environmental Concern. U.S.D.A. Forest Service, Pacific Southwest Research Station, Institute of Pacific Islands Forestry, Honolulu, Hawaiëi, USA.";"Vitex trifolia_Tongatapu";"Vitex trifolia_NA";"glon";0;0;"16"
"58104";"Waltheria indica";NA;"Tongatapu";0,4;"0";"Byttneriaceae";"Malvales";"glonpier";0,5;"Waltheria indica";"Space, J. C., and T. Flynn. 2001. Report to the Kingdom of Tonga on Invasive Plant Species of Environmental Concern. U.S.D.A. Forest Service, Pacific Southwest Research Station, Institute of Pacific Islands Forestry, Honolulu, Hawaiëi, USA.";"Waltheria indica_Tongatapu";"Waltheria indica_NA";"glonpier";0,3;0;"16,28,49,32,74"
"58105";"Youngia japonica";NA;"Tongatapu";0,369047619047619;"0";"Asteraceae";"Asterales";"glonpier";1;"Youngia japonica";"Space, J. C., and T. Flynn. 2001. Report to the Kingdom of Tonga on Invasive Plant Species of Environmental Concern. U.S.D.A. Forest Service, Pacific Southwest Research Station, Institute of Pacific Islands Forestry, Honolulu, Hawaiëi, USA.";"Youngia japonica_Tongatapu";"Youngia japonica_NA";"glonpier";0,357142857142857;0;"16,28,48,49,210,113"
"59050";"Amaranthus viridis";"Johnston";"Johnston";0;"0";"Amaranthaceae";"Caryophyllales";"glonpier";1;"Amaranthus viridis L.";"Fosberg, F. R. 1949. Flora of Johnston Island, Central Pacific. Pacific Science 3:338ñ339.";"Amaranthus viridis_Johnston";"Amaranthus viridis_Johnston";"glonpier";0;0;"17,545"
"59051";"Cenchrus echinatus";"Johnston";"Johnston";0;"0";"Poaceae";"Poales";"glonpier";1;"Cenchrus echinatus L.";"Fosberg, F. R. 1949. Flora of Johnston Island, Central Pacific. Pacific Science 3:338ñ339.";"Cenchrus echinatus_Johnston";"Cenchrus echinatus_Johnston";"glonpier";0;0;"17,545"
"59052";"Chloris barbata";"Johnston";"Johnston";0;"0";"Poaceae";"Poales";"glonpier";1;"Chloris inflata Link.";"Fosberg, F. R. 1949. Flora of Johnston Island, Central Pacific. Pacific Science 3:338ñ339.";"Chloris barbata_Johnston";"Chloris barbata_Johnston";"glonpier";0;0;"17,545"
"59053";"Euphorbia heterophylla";"Johnston";"Johnston";0;"0";"Euphorbiaceae";"Malpighiales";"glonpier";1;"Euphorbia geniculata Ort.";"Fosberg, F. R. 1949. Flora of Johnston Island, Central Pacific. Pacific Science 3:338ñ339.";"Euphorbia heterophylla_Johnston";"Euphorbia heterophylla_Johnston";"glonpier";0;0;"17,545"
"59054";"Euphorbia hypericifolia";"Johnston";"Johnston";0;"0";"Euphorbiaceae";"Malpighiales";"glonpier";1;"Euphorbia hypericifolia L.";"Fosberg, F. R. 1949. Flora of Johnston Island, Central Pacific. Pacific Science 3:338ñ339.";"Euphorbia hypericifolia_Johnston";"Euphorbia hypericifolia_Johnston";"glonpier";0;0;"17,545"
"59055";"Portulaca oleracea";"Johnston";"Johnston";0;"0";"Portulacaceae";"Caryophyllales";"glonpier";1;"Portulaca oleracea L.";"Fosberg, F. R. 1949. Flora of Johnston Island, Central Pacific. Pacific Science 3:338ñ339.";"Portulaca oleracea_Johnston";"Portulaca oleracea_Johnston";"glonpier";0;0;"17,545"
"59056";"Ricinus communis";"Johnston";"Johnston";0;"0";"Euphorbiaceae";"Malpighiales";"glonpier";1;"Ricinus communis L.";"Fosberg, F. R. 1949. Flora of Johnston Island, Central Pacific. Pacific Science 3:338ñ339.";"Ricinus communis_Johnston";"Ricinus communis_Johnston";"glonpier";0;0;"17,545"
"59057";"Setaria verticillata";"Johnston";"Johnston";0;"0";"Poaceae";"Poales";"glonpier";1;"Setaria verticillata Beauv.";"Fosberg, F. R. 1949. Flora of Johnston Island, Central Pacific. Pacific Science 3:338ñ339.";"Setaria verticillata_Johnston";"Setaria verticillata_Johnston";"glonpier";0;0;"17,545"
"59531";"Rorippa sarmentosa";"Fanuatapu";"Samoa";0;"0";"Brassicaceae";"Brassicales";"glon";0;"Rorippa sarmentosa (Forst.f.) MacBr.";"Whistler, W. A. 1983. Vegetation and flora of the Aleipata Islands, Western Samoa. Pacific Science 37:227ñ249.";"Rorippa sarmentosa_Samoa";"Rorippa sarmentosa_Fanuatapu";"glon";0;0;"18"
"59535";"Solanum nigrum";"Fanuatapu";"Samoa";0,3;"0";"Solanaceae";"Solanales";"glonpier";0;"Solanum nigrum L.";"Whistler, W. A. 1983. Vegetation and flora of the Aleipata Islands, Western Samoa. Pacific Science 37:227ñ249.";"Solanum nigrum_Samoa";"Solanum nigrum_Fanuatapu";"glonpier";0;0;"18"
"59536";"Lantana camara";"Fanuatapu";"Samoa";0,05;"0";"Verbenaceae";"Lamiales";"glonpier";0;"Lantana camara L.";"Whistler, W. A. 1983. Vegetation and flora of the Aleipata Islands, Western Samoa. Pacific Science 37:227ñ249.";"Lantana camara_Samoa";"Lantana camara_Fanuatapu";"glonpier";0;0;"18"
"59541";"Xanthosoma sagittifolium";"Fanuatapu";"Samoa";0,25;"0";"Araceae";"Alismatales";"glonpier";0;"Xanthosoma nigrum (Vell.) Mansf.";"Whistler, W. A. 1983. Vegetation and flora of the Aleipata Islands, Western Samoa. Pacific Science 37:227ñ249.";"Xanthosoma sagittifolium_Samoa";"Xanthosoma sagittifolium_Fanuatapu";"glonpier";0;0;"18"
