"";"species";"island";"islandgroup";"nat_score";"cult_stat";"family";"order";"dataset";"inva_stat";"orginal_name";"reference";"sp_ar";"sp_is";"dataset_ar";"nat_score2";"inva_stat2";"refid";"latitude";"longitude"
"4068";"Canarium harveyi";"Olosega";"Samoa";0;"0";"Burseraceae";"Sapindales";"glon";0;"Canarium harveyi Seem.";"Whistler, W. A. 1998. A study of the rare plants of American Samoa. The U.S. Fish and Wildlife Service, Honolulu, Hawaii.";"Canarium harveyi_Samoa";"Canarium harveyi_Olosega";"glon";0;0;"1";"-14.178551";"-169.620375"
"4070";"Phyllanthus urinaria";"Olosega";"Samoa";0,333;"0";"Phyllanthaceae";"Malpighiales";"glonpier";0,5;"Phyllanthus urinaria L.";"Whistler, W. A. 1998. A study of the rare plants of American Samoa. The U.S. Fish and Wildlife Service, Honolulu, Hawaii.";"Phyllanthus urinaria_Samoa";"Phyllanthus urinaria_Olosega";"glonpier";0;0;"1,210,79";"-14.178551";"-169.620375"
"4071";"Phyllanthus virgatus";"Olosega";"Samoa";0,667;"0";"Phyllanthaceae";"Malpighiales";"glonpier";0,5;"Phyllanthus virgatus Forst.f.";"Whistler, W. A. 1998. A study of the rare plants of American Samoa. The U.S. Fish and Wildlife Service, Honolulu, Hawaii.";"Phyllanthus virgatus_Samoa";"Phyllanthus virgatus_Olosega";"glonpier";1;0;"1,79,80";"-14.178551";"-169.620375"
"4072";"Oldenlandia corymbosa";"Olosega";"Samoa";0;"0";"Rubiaceae";"Gentianales";"glonpier";0;"Hedyotis corymbosa (L.) Lam.";"Whistler, W. A. 1998. A study of the rare plants of American Samoa. The U.S. Fish and Wildlife Service, Honolulu, Hawaii.";"Oldenlandia corymbosa_Samoa";"Oldenlandia corymbosa_Olosega";"glonpier";0;0;"1";"-14.178551";"-169.620375"
"4073";"Clerodendrum chinense";"Olosega";"Samoa";0,25;"0";"Lamiaceae";"Lamiales";"glonpier";1;"Clerodendrum chinense (Osbeck) Mabberly";"Whistler, W. A. 1998. A study of the rare plants of American Samoa. The U.S. Fish and Wildlife Service, Honolulu, Hawaii.";"Clerodendrum chinense_Samoa";"Clerodendrum chinense_Olosega";"glonpier";0;0;"1,208,79,2304";"-14.178551";"-169.620375"
"4074";"Adenanthera pavonina";"Swains";"Tokelau";0,167;"0";"Fabaceae";"Fabales";"glonpier";0,5;"Adenanthera pavonina L.";"Whistler, W. A. 1998. A study of the rare plants of American Samoa. The U.S. Fish and Wildlife Service, Honolulu, Hawaii.";"Adenanthera pavonina_Tokelau";"Adenanthera pavonina_Swains";"glonpier";0;0;"1,372,373";"-11.055876";"-171.078439"
"4075";"Sida rhombifolia";"Swains";"Tokelau";0;"0";"Malvaceae";"Malvales";"glonpier";1;"Sida rhombifolia L.";"Whistler, W. A. 1998. A study of the rare plants of American Samoa. The U.S. Fish and Wildlife Service, Honolulu, Hawaii.";"Sida rhombifolia_Tokelau";"Sida rhombifolia_Swains";"glonpier";0;0;"1,372";"-11.055876";"-171.078439"
"4076";"Portulaca oleracea";"Swains";"Tokelau";0;"0";"Portulacaceae";"Caryophyllales";"glonpier";1;"Portulaca oleracea L.";"Whistler, W. A. 1998. A study of the rare plants of American Samoa. The U.S. Fish and Wildlife Service, Honolulu, Hawaii.";"Portulaca oleracea_Tokelau";"Portulaca oleracea_Swains";"glonpier";0;0;"1,372";"-11.055876";"-171.078439"
"4077";"Morinda citrifolia";"Swains";"Tokelau";1;"0";"Rubiaceae";"Gentianales";"glon";0;"Morinda citrifolia L.";"Whistler, W. A. 1998. A study of the rare plants of American Samoa. The U.S. Fish and Wildlife Service, Honolulu, Hawaii.";"Morinda citrifolia_Tokelau";"Morinda citrifolia_Swains";"glon";1;0;"1";"-11.055876";"-171.078439"
"4078";"Commelina diffusa";"Swains";"Tokelau";0,167;"0";"Commelinaceae";"Commelinales";"glonpier";1;"Commelina diffusa Burm.f.";"Whistler, W. A. 1998. A study of the rare plants of American Samoa. The U.S. Fish and Wildlife Service, Honolulu, Hawaii.";"Commelina diffusa_Tokelau";"Commelina diffusa_Swains";"glonpier";0;0;"1,372,2494";"-11.055876";"-171.078439"
"4079";"Kyllinga nemoralis";"Swains";"Tokelau";0,167;"0";"Cyperaceae";"Poales";"glonpier";1;"Kyllinga nemoralis (Forst.) Dandy ex Hutch. & Dalziel";"Whistler, W. A. 1998. A study of the rare plants of American Samoa. The U.S. Fish and Wildlife Service, Honolulu, Hawaii.";"Kyllinga nemoralis_Tokelau";"Kyllinga nemoralis_Swains";"glonpier";0;0;"1,372,4761";"-11.055876";"-171.078439"
"4080";"Tacca leontopetaloides";"Swains";"Tokelau";1;"0";"Taccaceae";"Dioscoreales";"glon";0;"Tacca leontopetaloides (L.) Kuntze";"Whistler, W. A. 1998. A study of the rare plants of American Samoa. The U.S. Fish and Wildlife Service, Honolulu, Hawaii.";"Tacca leontopetaloides_Tokelau";"Tacca leontopetaloides_Swains";"glon";1;0;"1";"-11.055876";"-171.078439"
"4081";"Paspalum vaginatum";"Swains";"Tokelau";0;"0";"Poaceae";"Poales";"glon";0;"Paspalum vaginatum Sw.";"Whistler, W. A. 1998. A study of the rare plants of American Samoa. The U.S. Fish and Wildlife Service, Honolulu, Hawaii.";"Paspalum vaginatum_Tokelau";"Paspalum vaginatum_Swains";"glon";0;0;"1";"-11.055876";"-171.078439"
"4082";"Cyanthillium cinereum";"Swains";"Tokelau";0;"0";"Asteraceae";"Asterales";"glonpier";1;"Vernonia cinerea (L.) Less.";"Whistler, W. A. 1998. A study of the rare plants of American Samoa. The U.S. Fish and Wildlife Service, Honolulu, Hawaii.";"Cyanthillium cinereum_Tokelau";"Cyanthillium cinereum_Swains";"glonpier";0;0;"1,372";"-11.055876";"-171.078439"
"4083";"Euphorbia hirta";"Swains";"Tokelau";0;"0";"Euphorbiaceae";"Malpighiales";"glonpier";1;"Chamaesyce hirta (L.) Millsp.";"Whistler, W. A. 1998. A study of the rare plants of American Samoa. The U.S. Fish and Wildlife Service, Honolulu, Hawaii.";"Euphorbia hirta_Tokelau";"Euphorbia hirta_Swains";"glonpier";0;0;"1,372";"-11.055876";"-171.078439"
"4084";"Euphorbia prostrata";"Swains";"Tokelau";0;"0";"Euphorbiaceae";"Malpighiales";"glonpier";1;"Chamaesyce prostrata (Ait.) Small";"Whistler, W. A. 1998. A study of the rare plants of American Samoa. The U.S. Fish and Wildlife Service, Honolulu, Hawaii.";"Euphorbia prostrata_Tokelau";"Euphorbia prostrata_Swains";"glonpier";0;0;"1,372";"-11.055876";"-171.078439"
"4085";"Phyllanthus amarus";"Swains";"Tokelau";0;"0";"Phyllanthaceae";"Malpighiales";"glonpier";1;"Phyllanthus amarus Sch. & Thon.";"Whistler, W. A. 1998. A study of the rare plants of American Samoa. The U.S. Fish and Wildlife Service, Honolulu, Hawaii.";"Phyllanthus amarus_Tokelau";"Phyllanthus amarus_Swains";"glonpier";0;0;"1,372";"-11.055876";"-171.078439"
"4086";"Ludwigia octovalvis";"Swains";"Tokelau";0;"0";"Onagraceae";"Myrtales";"glonpier";1;"Ludwigia octocalvis (Jacq.) Raven";"Whistler, W. A. 1998. A study of the rare plants of American Samoa. The U.S. Fish and Wildlife Service, Honolulu, Hawaii.";"Ludwigia octovalvis_Tokelau";"Ludwigia octovalvis_Swains";"glonpier";0;0;"1,372";"-11.055876";"-171.078439"
"4087";"Polygala paniculata";"Swains";"Tokelau";0;"0";"Polygalaceae";"Fabales";"glonpier";1;"Polygala paniculata L.";"Whistler, W. A. 1998. A study of the rare plants of American Samoa. The U.S. Fish and Wildlife Service, Honolulu, Hawaii.";"Polygala paniculata_Tokelau";"Polygala paniculata_Swains";"glonpier";0;0;"1,372";"-11.055876";"-171.078439"
"4088";"Spermacoce rubescens";"Swains";"Tokelau";0;"0";"Rubiaceae";"Gentianales";"glon";0;"Spermacoce assurgens Ruiz and Pavon";"Whistler, W. A. 1998. A study of the rare plants of American Samoa. The U.S. Fish and Wildlife Service, Honolulu, Hawaii.";"Spermacoce rubescens_Tokelau";"Spermacoce rubescens_Swains";"glon";0;0;"1";"-11.055876";"-171.078439"
"4089";"Physalis angulata";"Swains";"Tokelau";0;"0";"Solanaceae";"Solanales";"glonpier";1;"Physalis angulata L.";"Whistler, W. A. 1998. A study of the rare plants of American Samoa. The U.S. Fish and Wildlife Service, Honolulu, Hawaii.";"Physalis angulata_Tokelau";"Physalis angulata_Swains";"glonpier";0;0;"1,372";"-11.055876";"-171.078439"
"4090";"Stachytarpheta urticifolia";"Swains";"Tokelau";0;"0";"Verbenaceae";"Lamiales";"glon";0;"Stachytarpheta urticaefolia (Salisb.) Sims";"Whistler, W. A. 1998. A study of the rare plants of American Samoa. The U.S. Fish and Wildlife Service, Honolulu, Hawaii.";"Stachytarpheta urticifolia_Tokelau";"Stachytarpheta urticifolia_Swains";"glon";0;0;"1";"-11.055876";"-171.078439"
"4091";"Fimbristylis dichotoma";"Swains";"Tokelau";0;"0";"Cyperaceae";"Poales";"glon";0;"Fimbristylis dichotoma (L.) Vahl";"Whistler, W. A. 1998. A study of the rare plants of American Samoa. The U.S. Fish and Wildlife Service, Honolulu, Hawaii.";"Fimbristylis dichotoma_Tokelau";"Fimbristylis dichotoma_Swains";"glon";0;0;"1";"-11.055876";"-171.078439"
"4092";"Axonopus compressus";"Swains";"Tokelau";0,25;"0";"Poaceae";"Poales";"glonpier";0,5;"Axonopus compressus (Sw.) Beauv.";"Whistler, W. A. 1998. A study of the rare plants of American Samoa. The U.S. Fish and Wildlife Service, Honolulu, Hawaii.";"Axonopus compressus_Tokelau";"Axonopus compressus_Swains";"glonpier";0;0;"1,372";"-11.055876";"-171.078439"
"4093";"Cenchrus echinatus";"Swains";"Tokelau";0,167;"0";"Poaceae";"Poales";"glonpier";1;"Cenchrus echinatus L.";"Whistler, W. A. 1998. A study of the rare plants of American Samoa. The U.S. Fish and Wildlife Service, Honolulu, Hawaii.";"Cenchrus echinatus_Tokelau";"Cenchrus echinatus_Swains";"glonpier";0;0;"1,372,1778";"-11.055876";"-171.078439"
"4094";"Digitaria ciliaris";"Swains";"Tokelau";0,25;"0";"Poaceae";"Poales";"glonpier";0,5;"Digitaria ciliaris (Retz.) Koel.";"Whistler, W. A. 1998. A study of the rare plants of American Samoa. The U.S. Fish and Wildlife Service, Honolulu, Hawaii.";"Digitaria ciliaris_Tokelau";"Digitaria ciliaris_Swains";"glonpier";0;0;"1,372";"-11.055876";"-171.078439"
"4095";"Eleusine indica";"Swains";"Tokelau";0,4;"0";"Poaceae";"Poales";"glonpier";0,5;"Eleusine indica (L.) Gaertn.";"Whistler, W. A. 1998. A study of the rare plants of American Samoa. The U.S. Fish and Wildlife Service, Honolulu, Hawaii.";"Eleusine indica_Tokelau";"Eleusine indica_Swains";"glonpier";0;0;"1,372,3439,3440,3441";"-11.055876";"-171.078439"
"4096";"Eragrostis amabilis";"Swains";"Tokelau";0,25;"0";"Poaceae";"Poales";"glonpier";0,5;"Eragrostis tenella (L.) Beauv. ex Roemer & Schultes";"Whistler, W. A. 1998. A study of the rare plants of American Samoa. The U.S. Fish and Wildlife Service, Honolulu, Hawaii.";"Eragrostis amabilis_Tokelau";"Eragrostis amabilis_Swains";"glonpier";0;0;"1,372";"-11.055876";"-171.078439"
"4097";"Paspalum conjugatum";"Swains";"Tokelau";0,333;"0";"Poaceae";"Poales";"glonpier";0,5;"Paspalum conjugatum Bergius";"Whistler, W. A. 1998. A study of the rare plants of American Samoa. The U.S. Fish and Wildlife Service, Honolulu, Hawaii.";"Paspalum conjugatum_Tokelau";"Paspalum conjugatum_Swains";"glonpier";0;0;"1,372,5516";"-11.055876";"-171.078439"
"4098";"Synedrella nodiflora";"Swains";"Tokelau";0;"0";"Asteraceae";"Asterales";"glonpier";1;"Synedrella nodiflora (L.) Gaertn.";"Whistler, W. A. 1998. A study of the rare plants of American Samoa. The U.S. Fish and Wildlife Service, Honolulu, Hawaii.";"Synedrella nodiflora_Tokelau";"Synedrella nodiflora_Swains";"glonpier";0;0;"1,372";"-11.055876";"-171.078439"
"4099";"NA";"Swains";"Tokelau";0;"0";"NA";"NA";"glon";0;"Caspicum frutescens L.";"Whistler, W. A. 1998. A study of the rare plants of American Samoa. The U.S. Fish and Wildlife Service, Honolulu, Hawaii.";"NA_Tokelau";"NA_Swains";"glon";0;0;"1";"-11.055876";"-171.078439"
"4100";"Solanum viride";"Swains";"Tokelau";1;"0";"Solanaceae";"Solanales";"glon";0;"Solanum viride Forst.f. ex Spreng.";"Whistler, W. A. 1998. A study of the rare plants of American Samoa. The U.S. Fish and Wildlife Service, Honolulu, Hawaii.";"Solanum viride_Tokelau";"Solanum viride_Swains";"glon";1;0;"1";"-11.055876";"-171.078439"
"4101";"Cyperus compressus";"Swains";"Tokelau";0;"0";"Cyperaceae";"Poales";"glonpier";1;"Cyperus compressus L.";"Whistler, W. A. 1998. A study of the rare plants of American Samoa. The U.S. Fish and Wildlife Service, Honolulu, Hawaii.";"Cyperus compressus_Tokelau";"Cyperus compressus_Swains";"glonpier";0;0;"1,372";"-11.055876";"-171.078439"
"4102";"Cynodon dactylon";"Swains";"Tokelau";0,333;"0";"Poaceae";"Poales";"glonpier";0,5;"Cynodon dactylon (L.) Pers.";"Whistler, W. A. 1998. A study of the rare plants of American Samoa. The U.S. Fish and Wildlife Service, Honolulu, Hawaii.";"Cynodon dactylon_Tokelau";"Cynodon dactylon_Swains";"glonpier";0;0;"1,372,2729";"-11.055876";"-171.078439"
"4103";"Adenostemma viscosum";"Swains";"Tokelau";1;"0";"Asteraceae";"Asterales";"glon";0;"Adenostemma viscosum Forst.";"Whistler, W. A. 1998. A study of the rare plants of American Samoa. The U.S. Fish and Wildlife Service, Honolulu, Hawaii.";"Adenostemma viscosum_Tokelau";"Adenostemma viscosum_Swains";"glon";1;0;"1";"-11.055876";"-171.078439"
"4104";"Kyllinga brevifolia";"Swains";"Tokelau";0,167;"0";"Cyperaceae";"Poales";"glonpier";1;"Kyllinga brevifolia Rottb.";"Whistler, W. A. 1998. A study of the rare plants of American Samoa. The U.S. Fish and Wildlife Service, Honolulu, Hawaii.";"Kyllinga brevifolia_Tokelau";"Kyllinga brevifolia_Swains";"glonpier";0;0;"1,372,4682";"-11.055876";"-171.078439"
"4105";"Chrysopogon aciculatus";"Swains";"Tokelau";0,333;"0";"Poaceae";"Poales";"glonpier";0,5;"Chrysopogon aciculatus (Retz.) Trin.";"Whistler, W. A. 1998. A study of the rare plants of American Samoa. The U.S. Fish and Wildlife Service, Honolulu, Hawaii.";"Chrysopogon aciculatus_Tokelau";"Chrysopogon aciculatus_Swains";"glonpier";0;0;"1,372,2189";"-11.055876";"-171.078439"
"4106";"Strobilanthes alternata";"Swains";"Tokelau";0;"0";"Acanthaceae";"Lamiales";"glonpier";0;"Hemigraphis alternata (Burm.f.) T.Anders.";"Whistler, W. A. 1998. A study of the rare plants of American Samoa. The U.S. Fish and Wildlife Service, Honolulu, Hawaii.";"Strobilanthes alternata_Tokelau";"Strobilanthes alternata_Swains";"glonpier";0;0;"1,372";"-11.055876";"-171.078439"
"4108";"Cyperus rotundus";"Swains";"Tokelau";0,167;"0";"Cyperaceae";"Poales";"glonpier";1;"Cyperus rotundus L.";"Whistler, W. A. 1998. A study of the rare plants of American Samoa. The U.S. Fish and Wildlife Service, Honolulu, Hawaii.";"Cyperus rotundus_Tokelau";"Cyperus rotundus_Swains";"glonpier";0;0;"1,372,2825";"-11.055876";"-171.078439"
"4109";"Kalanchoe pinnata";"Swains";"Tokelau";0,167;"0";"Crassulaceae";"Saxifragales";"glonpier";1;"Kalanchoe pinnata (Lam.) Pers.";"Whistler, W. A. 1998. A study of the rare plants of American Samoa. The U.S. Fish and Wildlife Service, Honolulu, Hawaii.";"Kalanchoe pinnata_Tokelau";"Kalanchoe pinnata_Swains";"glonpier";0;0;"1,372,4620";"-11.055876";"-171.078439"
"4111";"Eleocharis geniculata";"Swains";"Tokelau";1;"0";"Cyperaceae";"Poales";"glonpier";0,5;"Eleocharis geniculata (L.) Roemer & Schultes";"Whistler, W. A. 1998. A study of the rare plants of American Samoa. The U.S. Fish and Wildlife Service, Honolulu, Hawaii.";"Eleocharis geniculata_Tokelau";"Eleocharis geniculata_Swains";"glonpier";1;0;"1,372";"-11.055876";"-171.078439"
"4114";"Adenanthera pavonina";"Ta'u";"Samoa";0,25;"0";"Fabaceae";"Fabales";"glonpier";1;"Adenanthera pavonina L.";"Whistler, W. A. 1998. A study of the rare plants of American Samoa. The U.S. Fish and Wildlife Service, Honolulu, Hawaii.";"Adenanthera pavonina_Samoa";"Adenanthera pavonina_Ta'u";"glonpier";0;0;"1,208,80,374";"-14.242045";"-169.468214"
"4115";"Amaranthus viridis";"Ta'u";"Samoa";0,667;"0";"Amaranthaceae";"Caryophyllales";"glonpier";0,5;"Amaranthus viridis L.";"Whistler, W. A. 1998. A study of the rare plants of American Samoa. The U.S. Fish and Wildlife Service, Honolulu, Hawaii.";"Amaranthus viridis_Samoa";"Amaranthus viridis_Ta'u";"glonpier";1;0;"1,79,80";"-14.242045";"-169.468214"
"4116";"Achyranthes aspera";"Ta'u";"Samoa";0,625;"0";"Amaranthaceae";"Caryophyllales";"glonpier";0,5;"Achyranthes aspera L.";"Whistler, W. A. 1998. A study of the rare plants of American Samoa. The U.S. Fish and Wildlife Service, Honolulu, Hawaii.";"Achyranthes aspera_Samoa";"Achyranthes aspera_Ta'u";"glonpier";1;0;"1,150,80,324";"-14.242045";"-169.468214"
"4117";"Mikania micrantha";"Ta'u";"Samoa";0;"0";"Asteraceae";"Asterales";"glon";0;"Mikania micrantha H.B.K.";"Whistler, W. A. 1998. A study of the rare plants of American Samoa. The U.S. Fish and Wildlife Service, Honolulu, Hawaii.";"Mikania micrantha_Samoa";"Mikania micrantha_Ta'u";"glon";0;0;"1";"-14.242045";"-169.468214"
"4118";"Luffa cylindrica";"Ta'u";"Samoa";1;"0";"Cucurbitaceae";"Cucurbitales";"glon";0;"Luffa cylindrica (L.) Roemer";"Whistler, W. A. 1998. A study of the rare plants of American Samoa. The U.S. Fish and Wildlife Service, Honolulu, Hawaii.";"Luffa cylindrica_Samoa";"Luffa cylindrica_Ta'u";"glon";1;0;"1";"-14.242045";"-169.468214"
"4119";"Bischofia javanica";"Ta'u";"Samoa";0,5;"0";"Phyllanthaceae";"Malpighiales";"glonpier";0,5;"Bischofia javanica Bl.";"Whistler, W. A. 1998. A study of the rare plants of American Samoa. The U.S. Fish and Wildlife Service, Honolulu, Hawaii.";"Bischofia javanica_Samoa";"Bischofia javanica_Ta'u";"glonpier";0;0;"1,150,80";"-14.242045";"-169.468214"
"4120";"Desmodium incanum";"Ta'u";"Samoa";0;"0";"Fabaceae";"Fabales";"glonpier";0;"Desmodium incanum DC.";"Whistler, W. A. 1998. A study of the rare plants of American Samoa. The U.S. Fish and Wildlife Service, Honolulu, Hawaii.";"Desmodium incanum_Samoa";"Desmodium incanum_Ta'u";"glonpier";0;0;"1";"-14.242045";"-169.468214"
"4121";"Inocarpus fagifer";"Ta'u";"Samoa";0;"0";"Fabaceae";"Fabales";"glon";0;"Inocarpus fagifer (Parkinson) Fosb.";"Whistler, W. A. 1998. A study of the rare plants of American Samoa. The U.S. Fish and Wildlife Service, Honolulu, Hawaii.";"Inocarpus fagifer_Samoa";"Inocarpus fagifer_Ta'u";"glon";0;0;"1";"-14.242045";"-169.468214"
"4122";"Leucaena leucocephala";"Ta'u";"Samoa";0,333;"0";"Fabaceae";"Fabales";"glonpier";1;"Leucaena leucocephala (Lam.) de Wit";"Whistler, W. A. 1998. A study of the rare plants of American Samoa. The U.S. Fish and Wildlife Service, Honolulu, Hawaii.";"Leucaena leucocephala_Samoa";"Leucaena leucocephala_Ta'u";"glonpier";0;0;"1,208,150,79,80,4993";"-14.242045";"-169.468214"
"4123";"Pueraria montana";"Ta'u";"Samoa";0,286;"0";"Fabaceae";"Fabales";"glonpier";1;"Pueraria lobata (Willd.) Ohwi";"Whistler, W. A. 1998. A study of the rare plants of American Samoa. The U.S. Fish and Wildlife Service, Honolulu, Hawaii.";"Pueraria montana_Samoa";"Pueraria montana_Ta'u";"glonpier";0;0;"1,208,79,80,446,6321,6322";"-14.242045";"-169.468214"
"4124";"Sida rhombifolia";"Ta'u";"Samoa";0,333;"0";"Malvaceae";"Malvales";"glonpier";1;"Sida rhombifolia L.";"Whistler, W. A. 1998. A study of the rare plants of American Samoa. The U.S. Fish and Wildlife Service, Honolulu, Hawaii.";"Sida rhombifolia_Samoa";"Sida rhombifolia_Ta'u";"glonpier";0;0;"1,208,79,80,6858,6859";"-14.242045";"-169.468214"
"4125";"Portulaca oleracea";"Ta'u";"Samoa";0,417;"0";"Portulacaceae";"Caryophyllales";"glonpier";0,5;"Portulaca oleracea L.";"Whistler, W. A. 1998. A study of the rare plants of American Samoa. The U.S. Fish and Wildlife Service, Honolulu, Hawaii.";"Portulaca oleracea_Samoa";"Portulaca oleracea_Ta'u";"glonpier";0;0;"1,210,150,79,80,6182";"-14.242045";"-169.468214"
"4126";"Morinda citrifolia";"Ta'u";"Samoa";1;"0";"Rubiaceae";"Gentianales";"glon";0;"Morinda citrifolia L.";"Whistler, W. A. 1998. A study of the rare plants of American Samoa. The U.S. Fish and Wildlife Service, Honolulu, Hawaii.";"Morinda citrifolia_Samoa";"Morinda citrifolia_Ta'u";"glon";1;0;"1";"-14.242045";"-169.468214"
"4127";"Triumfetta rhomboidea";"Ta'u";"Samoa";0,3;"0";"Sparrmanniaceae";"Malvales";"glonpier";1;"Triumfetta rhomboidea Jacq.";"Whistler, W. A. 1998. A study of the rare plants of American Samoa. The U.S. Fish and Wildlife Service, Honolulu, Hawaii.";"Triumfetta rhomboidea_Samoa";"Triumfetta rhomboidea_Ta'u";"glonpier";0;0;"1,208,79,80,7806";"-14.242045";"-169.468214"
"4128";"Premna serratifolia";"Ta'u";"Samoa";0;"0";"Lamiaceae";"Lamiales";"glon";0;"Premna serratifolia L.";"Whistler, W. A. 1998. A study of the rare plants of American Samoa. The U.S. Fish and Wildlife Service, Honolulu, Hawaii.";"Premna serratifolia_Samoa";"Premna serratifolia_Ta'u";"glon";0;0;"1";"-14.242045";"-169.468214"
"4129";"Commelina diffusa";"Ta'u";"Samoa";0,375;"0";"Commelinaceae";"Commelinales";"glonpier";0,5;"Commelina diffusa Burm.f.";"Whistler, W. A. 1998. A study of the rare plants of American Samoa. The U.S. Fish and Wildlife Service, Honolulu, Hawaii.";"Commelina diffusa_Samoa";"Commelina diffusa_Ta'u";"glonpier";0;0;"1,79,80,2495";"-14.242045";"-169.468214"
"4130";"Kyllinga nemoralis";"Ta'u";"Samoa";0,5;"0";"Cyperaceae";"Poales";"glonpier";0,5;"Kyllinga nemoralis (Forst.) Dandy ex Hutch. & Dalziel";"Whistler, W. A. 1998. A study of the rare plants of American Samoa. The U.S. Fish and Wildlife Service, Honolulu, Hawaii.";"Kyllinga nemoralis_Samoa";"Kyllinga nemoralis_Ta'u";"glonpier";0;0;"1,208,79,80,4762,4763,4764";"-14.242045";"-169.468214"
