"scrubbed_species_binomial","verbatim_family","verbatim_scientific_name","family_matched","name_matched","name_matched_author","higher_plant_group","scrubbed_taxonomic_status","scrubbed_family","scrubbed_author","native_status","native_status_reason","native_status_sources","is_introduced","native_status_country","native_status_state_province","native_status_county_parish","latitude","longitude","date_collected","datasource","dataset","dataowner","custodial_institution_codes","collection_code","datasource_id","observation_type"
"Pinus ponderosa","Pinaceae","Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,45.7824,-116.42526,2006-05-18,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,44.013446,-119.063289,2002-11-01,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,44.492636,-119.908146,2009-07-24,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,34.520701,-111.120538,1985-08-01,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,48.162188,-115.189591,1989-07-01,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,35.337456,-111.773532,2004-06-21,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa P.& C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","P. Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N",NA,NA,44.94093,-116.07951,2011-10-23,"VegBank","MOSS","Jacqueline Gallimore",NA,NA,20,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,34.341103,-110.779979,1996-05-22,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,35.966669,-112.049651,2004-07-01,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,47.467987,-107.661206,2005-09-22,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,40.433169,-120.846917,2010-08-23,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,33.50992,-109.182214,1997-07-09,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,44.251639,-118.85187,2009-07-23,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,44.955353,-117.519584,2011-10-05,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,44.717084,-118.789119,2003-06-05,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,47.362671,-107.926137,1988-08-01,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,41.048493,-120.817631,2003-06-10,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,40.796484,-121.264613,2003-06-05,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,35.859984,-113.118543,1996-08-21,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,33.561189,-109.331941,2011-08-22,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,35.427059,-111.824296,2007-06-28,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,40.597993,-121.054672,2004-07-01,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,38.486212,-106.030325,2005-07-13,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,37.499506,-119.710901,2011-04-20,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,44.404946,-120.555375,2004-07-30,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,34.883399,-111.437326,1995-10-06,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,36.485627,-112.301302,1995-08-10,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,47.053321,-111.678872,1988-09-01,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,35.244348,-111.712461,2001-07-16,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,34.476646,-111.449346,1995-10-16,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,44.076285,-120.436418,2002-10-17,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,34.519685,-111.275058,2008-06-26,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,35.062172,-111.934782,2003-06-16,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,35.337456,-111.773532,2004-06-21,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,35.423594,-112.036417,2009-04-30,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,33.753039,-109.098292,1996-07-22,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,44.551266,-120.689357,2006-06-05,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,45.543556,-113.99174,2007-06-16,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,48.188592,-115.268048,1989-08-01,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,44.183357,-119.645171,2005-09-11,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,44.239586,-119.067406,2003-05-26,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,46.03808,-115.959379,1990-09-01,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,34.741065,-111.39397,1995-10-30,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,45.378648,-116.104371,1990-10-01,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,45.107433,-121.365481,2011-07-28,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,35.121361,-111.807348,1995-11-08,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,36.677632,-112.302292,1995-07-21,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,35.104795,-111.552198,2001-07-13,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,44.614075,-119.300864,2002-07-08,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,35.152711,-111.602332,2010-09-27,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,44.328471,-120.528804,2007-10-23,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,47.96383,-118.509589,2009-07-08,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,45.270922,-118.573405,2007-10-25,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,34.793989,-111.377527,2007-06-27,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,44.596946,-118.245325,2009-08-13,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,34.703251,-111.486537,2010-05-12,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,45.85713,-115.773405,2000-11-03,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,34.440456,-110.895102,1996-05-20,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,40.440411,-120.927706,2006-06-02,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,44.878042,-118.527217,2011-10-13,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,34.522285,-110.8878,2010-08-05,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,33.561189,-109.331941,2011-08-22,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,48.296063,-115.057432,2011-05-11,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,44.967936,-119.702322,2006-07-05,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,47.37088,-107.783903,2006-06-27,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,47.55261,-107.704081,1988-08-01,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,47.100249,-107.831415,2005-09-14,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,35.847498,-113.010525,1984-09-01,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa P.& C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","P. Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,42.22398341,-104.571863898,1997-06-26,"VegBank","Fort Laramie National Historic Site","Jim Drake",NA,NA,11,"plot"
"Pinus ponderosa","Pinaceae","Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)","Accepted","Pinaceae","Lawson & C. Lawson","N","Native to region, as per checklist","powo, usda",0,"N","N",NA,48.103233,-115.10606,2008-05-07,"FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams",NA,NA,31,"plot"
