blk,plt,cable,heating,wtr,ftr,tr,PFT,decidu,evergr,betula,salix,ledum,vacci,ind,spp_abbr,tot_bio,wood_bio,leaf_bio,LDMC1,LDMC2,LDMC,LA1,LA2,LA,SLA1,SLA2,SLA,LNC,LPC,CN_ratio,height,SSD,bark,XD,SWC
BLK4,WE22,cN,hN,Ct,F,CtF,everg,dN,eY,N,N,Y,N,Sp502,Ledp,0.689,0.27,0.419,0.619,0.571,0.476,0.6552,0.56,0.6076,50.4,46.667,48.534,16.366,1.132,32.427,11.4,0.726,0.2,2.6,37.5
BLK4,WE22,cN,hN,Ct,F,CtF,everg,dN,eY,N,N,Y,N,Sp503,Ledp,1.841,1.022,0.819,0.583,0.615,0.495,0.378,0.4186,0.3983,54,52.325,53.163,17.069,1.25,30.881,11.5,0.646,0.21,3.3,44
BLK4,WE22,cN,hN,Ct,F,CtF,everg,dN,eY,N,N,Y,N,Sp504,Ledp,NA,NA,NA,0.583,0.5,NA,0.3257,0.3645,0.3451,46.529,52.071,49.3,NA,NA,NA,10,NA,0.2,2.7,NA
BLK4,WE22,cN,hN,Ct,F,CtF,everg,dN,eY,N,N,Y,N,Sp505,Ledp,NA,NA,NA,0.455,0.5,NA,0.3094,0.3159,0.3127,61.88,63.18,62.53,NA,NA,NA,16,NA,0.15,2.6,NA
BLK4,WE22,cN,hN,Ct,F,CtF,everg,dN,eY,N,N,Y,N,Sp506,Ledp,NA,NA,NA,0.48,0.462,NA,0.6574,0.6483,0.6529,54.783,54.025,54.404,NA,NA,NA,18.6,NA,0.17,2.2,NA
BLK4,WE22,cN,hN,Ct,F,CtF,decid,dY,eN,N,Y,N,N,Sp801,Salp,1.045,0.692,0.349,0.857,0.837,0.442,2.2231,3.9176,3.0704,123.506,108.822,116.164,24.003,3.446,19.443,24.8,0.557,0.69,2.3,53.7
BLK4,WE22,cN,hN,Ct,F,CtF,decid,dY,eN,N,Y,N,N,Sp802,Salp,2.076,1.504,0.572,0.771,0.804,0.514,3.0778,4.412,3.7449,113.993,119.243,116.618,21.5,2.083,22.323,36.7,0.614,0.9,2.8,53.7
BLK4,WE22,cN,hN,Ct,F,CtF,decid,dY,eN,N,Y,N,N,Sp803,Salp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BLK4,WE22,cN,hN,Ct,F,CtF,decid,dY,eN,N,Y,N,N,Sp804,Salp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BLK4,WE22,cN,hN,Ct,F,CtF,decid,dY,eN,N,Y,N,N,Sp805,Salp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BLK4,WE22,cN,hN,Ct,F,CtF,decid,dY,eN,N,Y,N,N,Sp806,Salp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BLK4,WE22,cN,hN,Ct,F,CtF,everg,dN,eY,N,N,N,Y,Sp101,Vacv,0.182,0.022,0.16,0.451,0.46,0.424,1.5607,1.3408,1.4508,67.857,58.296,63.077,9.478,0.635,53.02,3.6,1.286,0.14,0.7,40
BLK4,WE22,cN,hN,Ct,F,CtF,everg,dN,eY,N,N,N,Y,Sp102,Vacv,0.132,0.012,0.12,0.609,0.591,0.476,0.7741,0.7648,0.7695,55.293,58.831,57.062,7.7441,0.702,64.938,4.5,1.099,0.11,0.7,75
BLK4,WE22,cN,hN,Ct,F,CtF,everg,dN,eY,N,N,N,Y,Sp103,Vacv,0.048,0.008,0.04,0.429,0.375,0.482,0.2689,0.2891,0.279,89.633,96.367,93,6.4248,0.56,78.246,6,1.374,0.11,0.5,NA
BLK4,WE22,cN,hN,Ct,F,CtF,everg,dN,eY,N,N,N,Y,Sp104,Vacv,NA,NA,NA,0.348,0.32,NA,0.7771,0.8559,0.8165,97.138,106.988,102.063,NA,NA,NA,5,NA,0.11,0.6,NA
BLK4,WE22,cN,hN,Ct,F,CtF,everg,dN,eY,N,N,N,Y,Sp105,Vacv,NA,NA,NA,0.385,0.414,NA,1.0553,0.6962,0.8758,70.353,58.017,64.185,NA,NA,NA,5.9,NA,0.12,0.6,NA
BLK4,WE22,cN,hN,Ct,F,CtF,everg,dN,eY,N,N,N,Y,Sp106,Vacv,NA,NA,NA,0.417,0.414,NA,0.8459,0.7958,0.8209,56.393,66.317,61.355,NA,NA,NA,4.3,NA,0.1,0.5,NA
BLK4,WE23,cY,hN,Ca,F,CaF,decid,dY,eN,Y,N,N,N,Sp201,Betn,1.571,1.09,0.444,0.875,0.857,0.469,1.3722,1.4697,1.421,196.029,244.95,220.49,33.767,4.55,14.04,19.3,0.955,0.7,5.7,34.6
BLK4,WE23,cY,hN,Ca,F,CaF,decid,dY,eN,Y,N,N,N,Sp202,Betn,6.386,4.826,1.389,0.714,0.692,0.47,1.6789,1.3965,1.5377,167.89,155.167,161.529,31.042,3.737,15.903,22.8,0.654,0.53,4.6,30.8
BLK4,WE23,cY,hN,Ca,F,CaF,decid,dY,eN,Y,N,N,N,Sp203,Betn,2.617,1.869,0.65,0.875,0.7,0.497,0.7744,1.0097,0.8921,110.629,144.243,127.436,27.552,3.895,17.649,15,0.583,0.54,3.2,25.8
BLK4,WE23,cY,hN,Ca,F,CaF,decid,dY,eN,Y,N,N,N,Sp204,Betn,NA,NA,NA,0.636,0.5,NA,0.846,0.8509,0.8485,120.857,106.363,113.61,NA,NA,NA,30.5,NA,0.55,2.9,NA
BLK4,WE23,cY,hN,Ca,F,CaF,decid,dY,eN,Y,N,N,N,Sp205,Betn,NA,NA,NA,0.444,0.474,NA,1.0632,1.1638,1.1135,132.9,129.311,131.106,NA,NA,NA,20.4,NA,0.44,3.8,NA
BLK4,WE23,cY,hN,Ca,F,CaF,decid,dY,eN,Y,N,N,N,Sp206,Betn,NA,NA,NA,0.5,0.476,NA,1.1041,1.3655,1.2348,157.729,136.55,147.14,NA,NA,NA,21.9,NA,0.29,2,NA
BLK4,WE23,cY,hN,Ca,F,CaF,everg,dN,eY,N,N,Y,N,Sp501,Ledp,0.643,0.242,0.401,0.5,0.647,0.511,0.6443,0.6077,0.626,58.573,55.245,56.909,16.935,1.443,29.562,9.1,0.511,0.23,2.7,21.6
BLK4,WE23,cY,hN,Ca,F,CaF,everg,dN,eY,N,N,Y,N,Sp502,Ledp,1.238,0.482,0.715,0.6,0.75,0.615,0.3794,0.346,0.3627,63.233,57.667,60.45,15.468,0.982,33.861,12.9,0.607,0.16,2.3,12
BLK4,WE23,cY,hN,Ca,F,CaF,everg,dN,eY,N,N,Y,N,Sp503,Ledp,0.466,0.155,0.29,0.625,0.6,0.549,0.4744,0.3575,0.416,47.44,59.583,53.512,14.745,1.269,35.358,12.5,0.684,0.19,1.7,11.1
BLK4,WE23,cY,hN,Ca,F,CaF,everg,dN,eY,N,N,Y,N,Sp504,Ledp,NA,NA,NA,0.467,0.471,NA,0.432,0.4381,0.4351,61.714,54.763,58.239,NA,NA,NA,9.7,NA,0.18,3,NA
BLK4,WE23,cY,hN,Ca,F,CaF,everg,dN,eY,N,N,Y,N,Sp505,Ledp,NA,NA,NA,0.462,0.471,NA,0.3202,0.3706,0.3454,53.367,46.325,49.846,NA,NA,NA,13.5,NA,0.2,3.2,NA
BLK4,WE23,cY,hN,Ca,F,CaF,everg,dN,eY,N,N,Y,N,Sp506,Ledp,NA,NA,NA,0.435,0.476,NA,0.5919,0.5785,0.5852,59.19,57.85,58.52,NA,NA,NA,14.7,NA,0.16,2.7,NA
BLK4,WE23,cY,hN,Ca,F,CaF,decid,dY,eN,N,Y,N,N,Sp801,Salp,3.897,2.991,0.862,0.778,0.619,0.809,4.9805,4.5695,4.775,118.583,117.167,117.875,22.188,2.185,21.535,19.6,0.774,1.02,3.5,13.1
BLK4,WE23,cY,hN,Ca,F,CaF,decid,dY,eN,N,Y,N,N,Sp802,Salp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BLK4,WE23,cY,hN,Ca,F,CaF,decid,dY,eN,N,Y,N,N,Sp803,Salp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BLK4,WE23,cY,hN,Ca,F,CaF,decid,dY,eN,N,Y,N,N,Sp804,Salp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BLK4,WE23,cY,hN,Ca,F,CaF,decid,dY,eN,N,Y,N,N,Sp805,Salp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BLK4,WE23,cY,hN,Ca,F,CaF,decid,dY,eN,N,Y,N,N,Sp806,Salp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BLK4,WE23,cY,hN,Ca,F,CaF,everg,dN,eY,N,N,N,Y,Sp101,Vacv,0.117,0.016,0.099,0.478,0.571,0.505,0.7154,0.7888,0.7521,65.036,49.3,57.168,10.654,0.796,45.965,2.7,1.452,0.09,0.6,20
BLK4,WE23,cY,hN,Ca,F,CaF,everg,dN,eY,N,N,N,Y,Sp102,Vacv,0.487,0.106,0.379,0.455,0.545,0.493,0.6478,0.6675,0.6577,64.78,55.625,60.203,8.1906,0.635,60.625,4.5,0.818,0.11,0.9,28.6
BLK4,WE23,cY,hN,Ca,F,CaF,everg,dN,eY,N,N,N,Y,Sp103,Vacv,0.257,0.04,0.215,0.462,0.542,0.498,0.8037,0.9244,0.8641,66.975,71.108,69.042,9.171,0.688,53.44,6.4,0.439,0.13,0.7,33.3
BLK4,WE23,cY,hN,Ca,F,CaF,everg,dN,eY,N,N,N,Y,Sp104,Vacv,NA,NA,NA,0.269,0.417,NA,0.7224,0.6215,0.672,103.2,62.15,82.675,NA,NA,NA,5.1,NA,0.1,0.5,NA
BLK4,WE23,cY,hN,Ca,F,CaF,everg,dN,eY,N,N,N,Y,Sp105,Vacv,NA,NA,NA,0.348,0.367,NA,0.8245,0.9882,0.9064,103.063,89.836,96.45,NA,NA,NA,4.5,NA,0.13,0.5,NA
BLK4,WE23,cY,hN,Ca,F,CaF,everg,dN,eY,N,N,N,Y,Sp106,Vacv,NA,NA,NA,0.348,0.4,NA,0.5586,0.7047,0.6317,69.825,58.725,64.275,NA,NA,NA,5,NA,0.11,0.8,NA
BLK4,WE24,cY,hY,W,F,WF,decid,dY,eN,Y,N,N,N,Sp201,Betn,2.045,1.251,0.708,0.563,0.529,0.483,1.1135,1.0478,1.0807,123.722,116.422,120.072,31.634,5.411,15.682,18.5,0.623,0.57,3.4,50.6
BLK4,WE24,cY,hY,W,F,WF,decid,dY,eN,Y,N,N,N,Sp202,Betn,6.215,4.409,1.447,0.444,0.571,0.438,1.3351,1.1967,1.2659,166.888,149.588,158.238,29.414,5.883,16.459,24.3,0.552,0.63,5.8,42.3
BLK4,WE24,cY,hY,W,F,WF,decid,dY,eN,Y,N,N,N,Sp203,Betn,2.742,1.864,0.775,0.615,0.588,0.479,0.9786,1.2462,1.1124,122.325,124.62,123.473,28.141,6.31,17.334,24,0.704,0.43,4.1,50.9
BLK4,WE24,cY,hY,W,F,WF,decid,dY,eN,Y,N,N,N,Sp204,Betn,NA,NA,NA,0.368,0.333,NA,0.9813,1.1429,1.0621,140.186,142.863,141.525,NA,NA,NA,21.5,NA,0.57,3.6,NA
BLK4,WE24,cY,hY,W,F,WF,decid,dY,eN,Y,N,N,N,Sp205,Betn,NA,NA,NA,0.381,0.412,NA,1.2979,1.0815,1.1897,162.238,154.5,158.369,NA,NA,NA,12,NA,0.42,3.5,NA
BLK4,WE24,cY,hY,W,F,WF,decid,dY,eN,Y,N,N,N,Sp206,Betn,NA,NA,NA,0.444,0.5,NA,0.6684,0.732,0.7002,167.1,146.4,156.75,NA,NA,NA,21.3,NA,0.83,4.4,NA
BLK4,WE24,cY,hY,W,F,WF,everg,dN,eY,N,N,Y,N,Sp501,Ledp,0.555,0.32,0.213,0.417,0.5,0.504,0.3477,0.2866,0.3172,69.54,57.32,63.43,19.08,1.145,27.545,13.5,0.451,0.16,2.4,33.3
BLK4,WE24,cY,hY,W,F,WF,everg,dN,eY,N,N,Y,N,Sp502,Ledp,0.81,0.464,0.29,0.444,0.438,0.529,0.4981,0.4877,0.4929,62.263,69.671,65.967,17.157,1.415,30.289,16,0.605,0.21,3.2,27
BLK4,WE24,cY,hY,W,F,WF,everg,dN,eY,N,N,Y,N,Sp503,Ledp,1.026,0.608,0.349,0.455,0.5,0.458,0.5642,0.5043,0.5343,56.42,56.033,56.227,18.581,1.661,28.03,14.5,0.637,0.16,3.8,33.3
BLK4,WE24,cY,hY,W,F,WF,everg,dN,eY,N,N,Y,N,Sp504,Ledp,NA,NA,NA,0.4,0.455,NA,0.3033,0.3289,0.3161,75.825,65.78,70.803,NA,NA,NA,13.7,NA,0.14,2.7,NA
BLK4,WE24,cY,hY,W,F,WF,everg,dN,eY,N,N,Y,N,Sp505,Ledp,NA,NA,NA,0.381,0.389,NA,0.6577,0.5393,0.5985,82.213,77.043,79.628,NA,NA,NA,13.2,NA,0.16,1.8,NA
BLK4,WE24,cY,hY,W,F,WF,everg,dN,eY,N,N,Y,N,Sp506,Ledp,NA,NA,NA,0.462,0.467,NA,0.4015,0.4747,0.4381,66.917,67.814,67.366,NA,NA,NA,9.9,NA,0.15,3.1,NA
BLK4,WE24,cY,hY,W,F,WF,decid,dY,eN,N,Y,N,N,Sp801,Salp,3.464,2.627,0.827,0.431,0.403,0.484,3.3215,3.8129,3.5672,132.86,131.479,132.17,22.224,1.909,21.509,21.7,0.784,1.21,4.9,31.2
BLK4,WE24,cY,hY,W,F,WF,decid,dY,eN,N,Y,N,N,Sp802,Salp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BLK4,WE24,cY,hY,W,F,WF,decid,dY,eN,N,Y,N,N,Sp803,Salp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BLK4,WE24,cY,hY,W,F,WF,decid,dY,eN,N,Y,N,N,Sp804,Salp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BLK4,WE24,cY,hY,W,F,WF,decid,dY,eN,N,Y,N,N,Sp805,Salp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BLK4,WE24,cY,hY,W,F,WF,decid,dY,eN,N,Y,N,N,Sp806,Salp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BLK4,WE24,cY,hY,W,F,WF,everg,dN,eY,N,N,N,Y,Sp101,Vacv,0.342,0.057,0.284,0.383,0.409,0.463,1.3593,0.9848,1.1721,59.1,54.711,56.906,11.823,0.796,42.288,7.4,0.638,0.12,0.7,NA
BLK4,WE24,cY,hY,W,F,WF,everg,dN,eY,N,N,N,Y,Sp102,Vacv,0.765,0.149,0.616,0.414,0.435,0.434,0.6693,0.7439,0.7066,55.775,74.39,65.083,7.4024,0.519,67.693,4.7,1.037,0.13,0.7,NA
BLK4,WE24,cY,hY,W,F,WF,everg,dN,eY,N,N,N,Y,Sp103,Vacv,0.193,0.022,0.171,0.371,0.478,0.39,1.1588,0.7827,0.9708,89.138,71.155,80.147,9.4943,0.86,52.445,9,1.25,0.09,0.6,NA
BLK4,WE24,cY,hY,W,F,WF,everg,dN,eY,N,N,N,Y,Sp104,Vacv,NA,NA,NA,0.429,0.367,NA,0.527,0.7203,0.6237,58.556,65.482,62.019,NA,NA,NA,5,NA,0.12,0.7,NA
BLK4,WE24,cY,hY,W,F,WF,everg,dN,eY,N,N,N,Y,Sp105,Vacv,NA,NA,NA,0.313,0.28,NA,0.589,0.7398,0.6644,117.8,105.686,111.743,NA,NA,NA,3.3,NA,0.13,0.6,NA
BLK4,WE24,cY,hY,W,F,WF,everg,dN,eY,N,N,N,Y,Sp106,Vacv,NA,NA,NA,0.333,0.409,NA,1.0317,0.8289,0.9303,85.975,92.1,89.038,NA,NA,NA,7.2,NA,0.11,0.7,NA
BLK5,WE25,cN,hN,Ct,NF,CtNF,decid,dY,eN,Y,N,N,N,Sp201,Betn,10.336,9.456,0.634,0.5,0.526,0.415,1.0233,1.2949,1.1591,146.186,129.49,137.838,21.651,2.117,22.941,8,0.615,0.9,6.8,25.1
BLK5,WE25,cN,hN,Ct,NF,CtNF,decid,dY,eN,Y,N,N,N,Sp202,Betn,1.325,1.062,0.213,0.462,0.538,0.489,0.8166,0.9066,0.8616,136.1,129.514,132.807,25.971,2.754,18.566,4,0.575,0.46,3.4,28
BLK5,WE25,cN,hN,Ct,NF,CtNF,decid,dY,eN,Y,N,N,N,Sp203,Betn,1.732,1.304,0.274,0.667,0.667,0.685,0.5555,0.5314,0.5435,138.875,132.85,135.863,25.335,2.317,19.617,17,0.743,0.67,5.3,28
BLK5,WE25,cN,hN,Ct,NF,CtNF,decid,dY,eN,Y,N,N,N,Sp204,Betn,NA,NA,NA,0.667,0.667,NA,0.4501,0.5496,0.4999,112.525,137.4,124.963,NA,NA,NA,18.1,NA,0.97,4.8,NA
BLK5,WE25,cN,hN,Ct,NF,CtNF,decid,dY,eN,Y,N,N,N,Sp205,Betn,NA,NA,NA,0.429,0.467,NA,0.7161,0.8713,0.7937,119.35,124.471,121.911,NA,NA,NA,18.4,NA,0.44,4.3,NA
BLK5,WE25,cN,hN,Ct,NF,CtNF,decid,dY,eN,Y,N,N,N,Sp206,Betn,NA,NA,NA,0.538,0.385,NA,0.9328,0.8807,0.9068,133.257,176.14,154.699,NA,NA,NA,18.6,NA,0.41,3,NA
BLK5,WE25,cN,hN,Ct,NF,CtNF,everg,dN,eY,N,N,Y,N,Sp501,Ledp,2.33,1.874,0.456,0.625,0.556,0.61,0.2179,0.2433,0.2306,43.58,48.66,46.12,14.763,1.143,35.536,13.5,0.666,0.16,4.1,20.7
BLK5,WE25,cN,hN,Ct,NF,CtNF,everg,dN,eY,N,N,Y,N,Sp502,Ledp,1.429,0.826,0.603,0.5,0.5,0.528,0.2743,0.2968,0.2856,54.86,59.36,57.11,12.536,0.814,41.982,14.7,0.591,0.12,3.1,23.5
BLK5,WE25,cN,hN,Ct,NF,CtNF,everg,dN,eY,N,N,Y,N,Sp503,Ledp,2.257,1.501,0.756,0.667,0.556,0.531,0.2372,0.2446,0.2409,39.533,48.92,44.227,13.305,0.803,38.743,20.6,0.53,0.2,3.9,26.3
BLK5,WE25,cN,hN,Ct,NF,CtNF,everg,dN,eY,N,N,Y,N,Sp504,Ledp,NA,NA,NA,0.5,0.571,NA,0.2088,0.2165,0.2127,52.2,54.125,53.163,NA,NA,NA,8.2,NA,0.14,1.9,NA
BLK5,WE25,cN,hN,Ct,NF,CtNF,everg,dN,eY,N,N,Y,N,Sp505,Ledp,NA,NA,NA,0.5,0.5,NA,0.2853,0.3168,0.3011,57.06,52.8,54.93,NA,NA,NA,10.4,NA,0.21,4.6,NA
BLK5,WE25,cN,hN,Ct,NF,CtNF,everg,dN,eY,N,N,Y,N,Sp506,Ledp,NA,NA,NA,0.5,0.6,NA,0.1482,0.1248,0.1365,49.4,41.6,45.5,NA,NA,NA,11.6,NA,0.09,1.1,NA
BLK5,WE25,cN,hN,Ct,NF,CtNF,decid,dY,eN,N,Y,N,N,Sp801,Salp,7.83,7.025,0.769,0.421,0.452,0.495,1.9728,2.3865,2.1797,123.3,125.605,124.453,17.946,1.548,26.614,17.3,0.647,0.9,4.3,25.2
BLK5,WE25,cN,hN,Ct,NF,CtNF,decid,dY,eN,N,Y,N,N,Sp802,Salp,10.843,8.902,1.886,0.465,0.474,0.47,2.3761,2.147,2.2616,118.805,119.278,119.042,18.893,1.483,25.126,21.1,0.896,1.38,5.8,32.1
BLK5,WE25,cN,hN,Ct,NF,CtNF,decid,dY,eN,N,Y,N,N,Sp803,Salp,3.656,2.755,0.851,0.439,0.417,0.411,3.3363,4.7839,4.0601,115.045,111.253,113.149,17.393,1.66,27.36,12.9,0.731,1.21,5.2,34.9
BLK5,WE25,cN,hN,Ct,NF,CtNF,decid,dY,eN,N,Y,N,N,Sp804,Salp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BLK5,WE25,cN,hN,Ct,NF,CtNF,decid,dY,eN,N,Y,N,N,Sp805,Salp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BLK5,WE25,cN,hN,Ct,NF,CtNF,decid,dY,eN,N,Y,N,N,Sp806,Salp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BLK5,WE25,cN,hN,Ct,NF,CtNF,everg,dN,eY,N,N,N,Y,Sp101,Vacv,0.152,0.029,0.119,0.435,0.444,0.444,0.6638,0.5579,0.6109,66.38,69.738,68.059,11.137,0.811,44.604,4.7,1.29,0.18,0.8,50
BLK5,WE25,cN,hN,Ct,NF,CtNF,everg,dN,eY,N,N,N,Y,Sp102,Vacv,0.152,0.02,0.129,0.5,0.5,0.524,0.3998,0.4165,0.4082,57.114,59.5,58.307,7.8744,0.509,63.256,2.4,0.893,0.14,0.8,66.7
BLK5,WE25,cN,hN,Ct,NF,CtNF,everg,dN,eY,N,N,N,Y,Sp103,Vacv,0.121,0.023,0.098,0.563,0.5,0.513,0.4314,0.4765,0.454,47.933,52.944,50.439,8.8044,0.604,55.677,3,0.714,0.12,0.8,NA
BLK5,WE25,cN,hN,Ct,NF,CtNF,everg,dN,eY,N,N,N,Y,Sp104,Vacv,NA,NA,NA,0.471,0.333,NA,0.4323,0.3514,0.3919,54.038,87.85,70.944,NA,NA,NA,4.8,NA,0.18,1.2,NA
BLK5,WE25,cN,hN,Ct,NF,CtNF,everg,dN,eY,N,N,N,Y,Sp105,Vacv,NA,NA,NA,0.438,0.5,NA,0.4447,0.3278,0.3863,63.529,65.56,64.545,NA,NA,NA,3.2,NA,0.1,0.4,NA
BLK5,WE25,cN,hN,Ct,NF,CtNF,everg,dN,eY,N,N,N,Y,Sp106,Vacv,NA,NA,NA,0.5,0.5,NA,0.3629,0.3631,0.363,51.843,60.517,56.18,NA,NA,NA,3.6,NA,0.15,0.6,NA
BLK5,WE26,cY,hN,Ca,NF,CaNF,decid,dY,eN,Y,N,N,N,Sp201,Betn,2.616,2.251,0.306,0.778,0.714,0.56,0.9987,0.8774,0.9381,142.671,175.48,159.076,26.354,1.811,18.914,16,0.765,0.54,3.9,25.2
BLK5,WE26,cY,hN,Ca,NF,CaNF,decid,dY,eN,Y,N,N,N,Sp202,Betn,1.335,1.009,0.279,0.889,0.667,0.594,0.906,1.2666,1.0863,113.25,158.325,135.788,29.682,2.533,16.653,13.3,0.753,0.37,4.5,19
BLK5,WE26,cY,hN,Ca,NF,CaNF,decid,dY,eN,Y,N,N,N,Sp203,Betn,1.082,0.871,0.189,0.75,0.833,0.685,0.8463,0.6729,0.7596,141.05,134.58,137.815,21.625,1.962,22.994,14.2,0.767,0.37,4.3,23.8
BLK5,WE26,cY,hN,Ca,NF,CaNF,decid,dY,eN,Y,N,N,N,Sp204,Betn,NA,NA,NA,0.435,0.389,NA,1.1813,0.8838,1.0326,118.13,126.257,122.194,NA,NA,NA,9.4,NA,0.83,4.2,NA
BLK5,WE26,cY,hN,Ca,NF,CaNF,decid,dY,eN,Y,N,N,N,Sp205,Betn,NA,NA,NA,0.375,0.412,NA,1.0031,1.1862,1.0947,167.183,169.457,168.32,NA,NA,NA,14.5,NA,0.57,4.8,NA
BLK5,WE26,cY,hN,Ca,NF,CaNF,decid,dY,eN,Y,N,N,N,Sp206,Betn,NA,NA,NA,0.375,0.381,NA,1.0577,1.0383,1.048,176.283,129.788,153.036,NA,NA,NA,9.3,NA,0.41,3.4,NA
BLK5,WE26,cY,hN,Ca,NF,CaNF,everg,dN,eY,N,N,Y,N,Sp501,Ledp,0.64,0.296,0.344,0.571,0.6,0.531,0.2452,0.2644,0.2548,61.3,44.067,52.684,15.122,1.175,34.733,7.7,0.646,0.09,3.1,32.3
BLK5,WE26,cY,hN,Ca,NF,CaNF,everg,dN,eY,N,N,Y,N,Sp502,Ledp,0.606,0.415,0.191,0.667,0.556,0.579,0.2748,0.2656,0.2702,45.8,53.12,49.46,18.287,1.31,28.655,10.4,0.703,0.06,2.2,28.6
BLK5,WE26,cY,hN,Ca,NF,CaNF,everg,dN,eY,N,N,Y,N,Sp503,Ledp,0.263,0.107,0.156,0.5,0.667,0.525,0.2788,0.3029,0.2909,55.76,50.483,53.122,14.481,1.275,35.173,12.2,0.516,0.11,3.2,30
BLK5,WE26,cY,hN,Ca,NF,CaNF,everg,dN,eY,N,N,Y,N,Sp504,Ledp,NA,NA,NA,0.5,0.5,NA,0.2541,0.26,0.2571,50.82,52,51.41,NA,NA,NA,11.2,NA,0.13,4.9,NA
BLK5,WE26,cY,hN,Ca,NF,CaNF,everg,dN,eY,N,N,Y,N,Sp505,Ledp,NA,NA,NA,0.4,0.4,NA,0.1522,0.1295,0.1409,76.1,64.75,70.425,NA,NA,NA,23.2,NA,0.09,2.9,NA
BLK5,WE26,cY,hN,Ca,NF,CaNF,everg,dN,eY,N,N,Y,N,Sp506,Ledp,NA,NA,NA,0.556,0.556,NA,0.2277,0.2515,0.2396,45.54,50.3,47.92,NA,NA,NA,11.1,NA,0.09,2.4,NA
BLK5,WE26,cY,hN,Ca,NF,CaNF,decid,dY,eN,N,Y,N,N,Sp801,Salp,1.951,1.451,0.457,0.525,0.524,0.525,3.3576,1.4653,2.4115,108.31,133.209,120.76,14.056,1.017,33.555,21,0.648,0.87,4,20.2
BLK5,WE26,cY,hN,Ca,NF,CaNF,decid,dY,eN,N,Y,N,N,Sp802,Salp,3.337,2.681,0.639,0.571,0.652,0.472,2.8068,3.043,2.9249,116.95,101.433,109.192,15.972,1.208,30.297,11.6,0.682,1.19,4.8,22.8
BLK5,WE26,cY,hN,Ca,NF,CaNF,decid,dY,eN,N,Y,N,N,Sp803,Salp,1.252,0.972,0.261,0.674,0.714,0.554,3.291,2.3486,2.8198,113.483,117.43,115.457,17.646,1.083,26.156,19.2,0.66,1.07,3.8,17.8
BLK5,WE26,cY,hN,Ca,NF,CaNF,decid,dY,eN,N,Y,N,N,Sp804,Salp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BLK5,WE26,cY,hN,Ca,NF,CaNF,decid,dY,eN,N,Y,N,N,Sp805,Salp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BLK5,WE26,cY,hN,Ca,NF,CaNF,decid,dY,eN,N,Y,N,N,Sp806,Salp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BLK5,WE26,cY,hN,Ca,NF,CaNF,everg,dN,eY,N,N,N,Y,Sp101,Vacv,0.035,0.004,0.031,0.667,0.444,0.492,0.3281,0.2677,0.2979,54.683,66.925,60.804,7.4231,0.688,66.276,4.6,0.346,0.14,0.5,50
